"Scenario","Year_Loop","Year","Loop","BonFlowAJ","BonTempAJ","LGrFlowAJ","LGrTempAJ","SpringSurv_BoToLG","SummerSurv_BoToLG","ChinookSurv_BoToLG","SockeyeSurv_BoToLG","Spr_Pred_BOLG_inriver","Sum_Pred_BOLG_inriver","Spr_Pred_BOLG_transport","Sum_Pred_BOLG_transport"
"Dry","1959_8",1959,8,225.395351645055,13.3895604395604,76.573813188022,13.6431868131868,0.853057405171341,0.735936392798857,0.783477518084141,0.260035337902979,0.848619846733715,0.67687872669979,0.819447753456408,0.712417111287979
"Dry","1959_9",1959,9,225.395351645055,13.3895604395604,76.573813188022,13.6431868131868,0.876624926575476,0.672982336748729,0.758853351602483,0.353810801339113,0.838109476904129,0.716277004565086,0.830415753733452,0.710752170754923
"Dry","1960_1",1960,1,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.806907042213697,0.698149924625217,0.746641970559914,0.352299992435965,0.756885081567283,0.649341266683251,0.69847568001914,0.727520786540949
"Dry","1960_10",1960,10,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.870285625518535,0.69402110245073,0.762842377628257,0.336625604791399,0.877390171615328,0.698353266250458,0.861400904301919,0.679815476302377
"Dry","1960_2",1960,2,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.791171074830904,0.725261767579693,0.753951104152787,0.305078258352528,0.823951522568495,0.677448380816623,0.821490157597011,0.628136831380064
"Dry","1960_3",1960,3,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.843098281920331,0.644986061940507,0.72591588192646,0.316301210347897,0.812253166400948,0.680910319480251,0.786455928209858,0.701521774823524
"Dry","1960_4",1960,4,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.850006938044133,0.75148338781442,0.790749088179201,0.324832048933308,0.8186669798637,0.700624008024503,0.817436992510751,0.622769926558649
"Dry","1960_5",1960,5,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.76575403274991,0.626431345584514,0.686726050261009,0.34512007873336,0.817305483446791,0.796180984639055,0.828187827075799,0.807576965663431
"Dry","1960_6",1960,6,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.835078156596489,0.664553200105388,0.7384479232452,0.27061812497123,0.763049740893152,0.628952345281024,0.71284410179338,0.647704263449021
"Dry","1960_7",1960,7,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.806510443991613,0.715259278035694,0.753576239543136,0.276782276479968,0.836362810449182,0.727718004547697,0.814836279087245,0.608291492581853
"Dry","1960_8",1960,8,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.789111730753076,0.619677975984587,0.687367780407122,0.236856446115034,0.841205121939659,0.744251528796123,0.832920914365659,0.720475789944698
"Dry","1960_9",1960,9,279.139164835165,12.872967032967,78.3842637348352,13.5485714285714,0.739724623067248,0.643350823793927,0.684582124885277,0.359364349659993,0.819086004579669,0.712544299659346,0.768995867554551,0.728177726096523
"Dry","1961_1",1961,1,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.798803023191297,0.707086753175352,0.748876633849624,0.0900478540569853,0.824215341735444,0.55888857192139,0.808434020329777,0.571099701695839
"Dry","1961_10",1961,10,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.830612361168783,0.548660477062723,0.656807195074867,0.103887683529677,0.88415570639448,0.544516197796247,0.889948880192304,0.568181361347546
"Dry","1961_2",1961,2,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.813752245175655,0.598207249402499,0.687955217427985,0.087362221262176,0.87891705490807,0.567317994792233,0.822110294726866,0.599537016963618
"Dry","1961_3",1961,3,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.850493747629952,0.635052189716021,0.722635936493375,0.093733268007716,0.901115626932016,0.695996745077865,0.863786377426248,0.587993415685404
"Dry","1961_4",1961,4,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.783052235542695,0.54066064104115,0.633253463844861,0.103517397113883,0.838556774109655,0.647672112905972,0.827386808523904,0.639226173465072
"Dry","1961_5",1961,5,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.847911647745642,0.568450585284552,0.686104660068604,0.115156809750039,0.834026346484149,0.583733031792301,0.758512333492861,0.479752855786833
"Dry","1961_6",1961,6,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.821484007633054,0.447622491965159,0.601736405351346,0.0903747281476251,0.855442196828636,0.540597868217907,0.78571373185839,0.555869522140909
"Dry","1961_7",1961,7,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.823091070678235,0.657103116928395,0.725241773039699,0.103753595948085,0.856968924405929,0.592204728276434,0.809858340122601,0.669701195662145
"Dry","1961_8",1961,8,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.884836335974291,0.662032755766351,0.750391517670313,0.0775493655170792,0.771910597170548,0.524850995528485,0.788620962195371,0.460071747491197
"Dry","1961_9",1961,9,249.861252743956,14.0554945054945,71.9178021981319,14.3084615384615,0.855499471701229,0.614543813930979,0.71446550098419,0.105930880292159,0.793273841210463,0.626117640741765,0.78879187698961,0.593634584129297
"Dry","1962_1",1962,1,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.889160298958581,0.706694150174164,0.787167563138739,0.269283352398863,0.88428832639977,0.781939330409052,0.87562318888669,0.744714497649274
"Dry","1962_10",1962,10,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.831990843241409,0.749052589793399,0.782437097616996,0.274899735405637,0.878322851378858,0.733917197280556,0.835720026626129,0.745343630855727
"Dry","1962_2",1962,2,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.86055264037399,0.652422988569409,0.739395426908582,0.2396188300602,0.843389814670457,0.770996717772473,0.822823427940773,0.793311008728152
"Dry","1962_3",1962,3,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.857740197153212,0.636567213183716,0.726633996870532,0.266866166859953,0.8658722913083,0.799654486705984,0.855413908128317,0.7721761041129
"Dry","1962_4",1962,4,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.82368994571865,0.772734030729239,0.793965696289735,0.28834578262644,0.853509447295075,0.745503574147772,0.861818634644637,0.749859260956658
"Dry","1962_5",1962,5,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.843309139379532,0.71855796269514,0.772805889589234,0.262695392658394,0.873338667951032,0.746908497896136,0.813926988304449,0.698573463572513
"Dry","1962_6",1962,6,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.866581015689585,0.723323315979388,0.78539695722498,0.255265658781376,0.87454744135921,0.774515887093128,0.83876049314219,0.79392688080736
"Dry","1962_7",1962,7,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.807084118786165,0.710070715417822,0.750513280042319,0.261603857508979,0.875719849287566,0.784577364724195,0.852797994912942,0.72631253752424
"Dry","1962_8",1962,8,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.828296723737776,0.652218715731543,0.722595020930967,0.219306532084436,0.887846335079549,0.815481953753736,0.851096405274937,0.757464585080207
"Dry","1962_9",1962,9,187.803538459341,13.6891208791209,78.8692417587912,14.3495604395604,0.81352507154066,0.771208878464749,0.789730877357256,0.269052694904738,0.843335835573541,0.744687056467962,0.810919182651883,0.758601144348146
"Dry","1963_1",1963,1,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.802415269901131,0.587889257760492,0.68146442720109,0.119374408888867,0.810933773316704,0.627470430277825,0.840827940800236,0.660882464692427
"Dry","1963_10",1963,10,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.840523099763657,0.676700767889508,0.740948142068583,0.113850720736439,0.86034990326433,0.60166646432986,0.879810002717939,0.615683941858708
"Dry","1963_2",1963,2,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.830313508761069,0.616071476149079,0.705421671001604,0.107323591762165,0.837270273145085,0.632130799362866,0.79047391186988,0.624755413322084
"Dry","1963_3",1963,3,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.800865016443075,0.547926556581626,0.651140181670879,0.0913861127227102,0.828152206527173,0.600202517758037,0.801580262794331,0.625047810364616
"Dry","1963_4",1963,4,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.849384114734273,0.660319087305189,0.734080007782182,0.101775307502953,0.816542280943073,0.622371520457918,0.833848040658296,0.647169132053768
"Dry","1963_5",1963,5,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.798585885553082,0.706925823333287,0.747411492462907,0.101543707167142,0.837542839645973,0.673177987384315,0.810863485245207,0.648283117855375
"Dry","1963_6",1963,6,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.802031014953548,0.701501884862742,0.745426389134008,0.0935745892815858,0.84183590082568,0.690669554381301,0.825921886503289,0.68198522260438
"Dry","1963_7",1963,7,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.871507506110232,0.687424868711157,0.762871584076582,0.114297633285739,0.851525431743657,0.549510677013755,0.800334358974791,0.468229256876382
"Dry","1963_8",1963,8,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.834442877633266,0.624142086546311,0.707945527452442,0.0810434467704159,0.846891129941834,0.584259130309545,0.865427057232501,0.62014135974948
"Dry","1963_9",1963,9,187.635703298132,14.1983516483516,83.1511868136264,14.097032967033,0.789888961075347,0.592068512432274,0.675221016605311,0.128166893731026,0.864687819451399,0.708498794000669,0.8386294438005,0.658300384268944
"Dry","1964_1",1964,1,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.800375261091006,0.679867963726202,0.73367920545885,0.338882412888996,0.858763090724942,0.805298014668694,0.839251393392693,0.74583741886909
"Dry","1964_10",1964,10,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.887190528558508,0.798068958332577,0.833528271434538,0.394474368343686,0.838101061538681,0.77067186652707,0.872545560901681,0.71842292156925
"Dry","1964_2",1964,2,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.850523915920269,0.715171903194343,0.773032444646181,0.341016844475835,0.855021555583935,0.723308555180858,0.772929103813638,0.778686256114735
"Dry","1964_3",1964,3,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.875536020712772,0.782523764281597,0.82142985736217,0.344326106322082,0.861414541125644,0.696123066470694,0.843689654662522,0.675538211036531
"Dry","1964_4",1964,4,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.794727051007102,0.739456672953083,0.761551792718775,0.355839796194768,0.827331353737316,0.760324340388782,0.80466703105184,0.737743964838829
"Dry","1964_5",1964,5,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.842942377441753,0.764924955566701,0.799156317270057,0.341802672597976,0.879877354603176,0.7876544982056,0.874469540066847,0.786149760029265
"Dry","1964_6",1964,6,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.868117896640099,0.768551335523098,0.812084694892602,0.291465089733526,0.810079422921874,0.799787486634576,0.69580524284977,0.803031596239794
"Dry","1964_7",1964,7,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.805810677659066,0.674776448069584,0.729164114033743,0.358442276739433,0.853857310135397,0.639975389771606,0.850258093940734,0.653304654752855
"Dry","1964_8",1964,8,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.834061398194573,0.724884267399886,0.769695579620816,0.288505297562529,0.868753900028727,0.731617587672602,0.812838323033612,0.680046498090868
"Dry","1964_9",1964,9,181.245109886484,13.4465934065934,70.1128461543956,13.1181318681319,0.80824337975328,0.687110974165876,0.738791655613657,0.399877476085719,0.868883579271038,0.647434147828322,0.862370684852351,0.698828402907423
"Dry","1965_1",1965,1,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.82557481498146,0.728651193894958,0.772027312242695,0.384600031926419,0.87133037257291,0.656301403407885,0.820914521239876,0.667383527762695
"Dry","1965_10",1965,10,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.875765365161206,0.605012107746252,0.709270047534046,0.319388469637914,0.854735473527399,0.656986950359661,0.860654731213235,0.566495986742084
"Dry","1965_2",1965,2,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.799185978269413,0.698834229761585,0.741742979347106,0.32824118874336,0.809219407666211,0.639855823094294,0.75932512789571,0.638282490310036
"Dry","1965_3",1965,3,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.853708114690936,0.746565183793098,0.791148469345109,0.288700466794968,0.86781259360127,0.743082729686077,0.845087803220044,0.697816914621998
"Dry","1965_4",1965,4,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.818860654872868,0.735315218341651,0.768555697915468,0.379961381345975,0.841640044063411,0.641131744389055,0.860945174115201,0.690312105449147
"Dry","1965_5",1965,5,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.804366714915339,0.733805428219481,0.765368833237283,0.345412600958784,0.847028450845772,0.682568715243506,0.901354242897562,0.652120013568066
"Dry","1965_6",1965,6,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.776112606117491,0.635855114659514,0.696557816792837,0.313184003910609,0.850558175788985,0.743647337927994,0.810792034217342,0.705673895934169
"Dry","1965_7",1965,7,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.858482260049107,0.704398720181493,0.768077968655008,0.323109045943738,0.824146800093425,0.658746219612918,0.798071291520335,0.680986618073283
"Dry","1965_8",1965,8,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.839907083315622,0.580447573331574,0.683928838159736,0.283045723022316,0.859998423187474,0.638261499785441,0.847205769756219,0.657930649148068
"Dry","1965_9",1965,9,259.098659343846,13.2383516483516,86.7136813183516,13.6892307692308,0.830111561954186,0.56976116114073,0.678296239628205,0.363082465405198,0.853214385989817,0.685273537955731,0.831662518232681,0.689114853685981
"Dry","1966_1",1966,1,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.825882301714027,0.58710320796647,0.690605428636952,0.341985425458418,0.83472187596106,0.638444856195671,0.802590598721007,0.629296481867361
"Dry","1966_10",1966,10,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.871584774588076,0.538201370403287,0.664064108439431,0.308581670241024,0.867254197369954,0.681338476343878,0.849252751573225,0.666318409687475
"Dry","1966_2",1966,2,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.829767739748867,0.541563961548354,0.65968781080626,0.302713182732883,0.784782986181878,0.699021286940701,0.753095981260975,0.63282351194456
"Dry","1966_3",1966,3,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.827694191053914,0.600399400914031,0.692384355932127,0.290176620932891,0.826534579752754,0.727631554342284,0.816017952341631,0.648810925251646
"Dry","1966_4",1966,4,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.874986633881902,0.584487932980582,0.694855290127344,0.31160495968955,0.834022245074072,0.646088497183402,0.877070679567248,0.632662923991807
"Dry","1966_5",1966,5,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.804563812513574,0.659526643912241,0.72244008928992,0.308609705122396,0.801385509401397,0.688397224086828,0.728400861908424,0.696165954795249
"Dry","1966_6",1966,6,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.864005568913444,0.663840770885819,0.749570932221895,0.277149059407361,0.786697743045307,0.689957355180009,0.798627020384576,0.611416415609159
"Dry","1966_7",1966,7,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.797740956686363,0.584381535331012,0.670900741096384,0.290053541102381,0.809483322395692,0.691386614672855,0.818591362907309,0.692594927210244
"Dry","1966_8",1966,8,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.797755635818306,0.632426725305004,0.698590942960619,0.259857294795174,0.761073866099395,0.629991419360334,0.746342502169406,0.654622654052975
"Dry","1966_9",1966,9,180.749274725385,14.3431868131868,41.4696813185714,15.3986813186813,0.813517851045836,0.66403116559542,0.728436934687224,0.353150775390659,0.739236407021122,0.651844688736734,0.730465778612522,0.602783079950398
"Dry","1967_1",1967,1,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.811264915501834,0.701559858418778,0.750673528305349,0.160653973534116,0.838565899108143,0.721122398409485,0.822983897679098,0.657017224412552
"Dry","1967_10",1967,10,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.831427083393343,0.773762520070382,0.796891406833254,0.164576472024259,0.803108122946828,0.769429634139483,0.849617359885986,0.641074529135855
"Dry","1967_2",1967,2,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.855778998640421,0.67222214389013,0.749391922737641,0.176388332909542,0.840833493840903,0.684788213410997,0.84749582568687,0.73605529498786
"Dry","1967_3",1967,3,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.832115787066055,0.703563688102729,0.756791164988828,0.149701770622715,0.831645865971654,0.692931653039686,0.778754034185113,0.737700760969794
"Dry","1967_4",1967,4,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.843488364300933,0.69857421695725,0.755515685011479,0.175612563455441,0.816731733957135,0.777113958280096,0.791095817542157,0.767937781793197
"Dry","1967_5",1967,5,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.790498028823768,0.693857445820072,0.736031337724153,0.160876023398173,0.889305846712908,0.635879552295767,0.880191499005349,0.559771794890767
"Dry","1967_6",1967,6,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.818681079999048,0.68771778190561,0.744540756182356,0.143620032584863,0.855314667298693,0.668859369525179,0.85908154134358,0.676112366042739
"Dry","1967_7",1967,7,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.809577024511824,0.755053229914681,0.778010230915877,0.177335301908065,0.911629879173614,0.65481185964682,0.915999396041835,0.553546389398827
"Dry","1967_8",1967,8,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.88434059559691,0.6481958760388,0.742724943567269,0.123554718595875,0.887344293119469,0.745903339034352,0.870003568133064,0.69970996063858
"Dry","1967_9",1967,9,180.811373627582,13.5593406593407,64.5607472527472,13.3734065934066,0.854414462599317,0.676773457342479,0.751980323043865,0.19927163390948,0.882379524806527,0.720425567474073,0.836811745483731,0.732844510450919
"Dry","1968_1",1968,1,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.826826145126064,0.685967908141107,0.748394235489978,0.191666026871294,0.84595481117724,0.66604026953449,0.827643598593736,0.583152756720831
"Dry","1968_10",1968,10,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.790595014463102,0.69844981353859,0.734995095885261,0.152553405633369,0.844865819464194,0.654154259615804,0.86825428304112,0.609232475307857
"Dry","1968_2",1968,2,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.812433642784998,0.58328968653384,0.679405709233482,0.183252037032314,0.88102484414428,0.661599035139228,0.858493857400263,0.672994498819121
"Dry","1968_3",1968,3,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.819642907350239,0.681821227399766,0.738748882809751,0.164170788221615,0.873909178280671,0.694852487894022,0.880662138676364,0.657510740377845
"Dry","1968_4",1968,4,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.845478229579307,0.634528467687153,0.717007649681587,0.203412746502253,0.907101843847095,0.677438344870004,0.881296409631598,0.665197164333428
"Dry","1968_5",1968,5,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.849472281243592,0.671851485380161,0.748446435720215,0.159321661832737,0.80765418017766,0.731173943553891,0.750475140658243,0.72852369486215
"Dry","1968_6",1968,6,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.818911797264224,0.672765284619997,0.735967670005394,0.15146511751747,0.816543043290892,0.682931216968176,0.837349965189871,0.671586817247718
"Dry","1968_7",1968,7,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.853063799792703,0.651517001998983,0.734166369115616,0.178839165934856,0.852642428851994,0.673578425852425,0.819139195293914,0.612562896642352
"Dry","1968_8",1968,8,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.852591765946396,0.606405762801649,0.703545457837623,0.14296261218321,0.81694555980705,0.781474484153162,0.793632664401926,0.698948618198988
"Dry","1968_9",1968,9,159.505076921978,14.1769230769231,55.2537802198901,13.6048351648352,0.821045696541377,0.728329617534359,0.767944702994702,0.171114363655306,0.83127016085801,0.750656148079016,0.809551944212727,0.646802400272695
"Dry","1969_1",1969,1,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.782174712684357,0.634690875116801,0.69984538518772,0.297391192431909,0.828593450239347,0.602376870617895,0.628696900570696,0.670102409895486
"Dry","1969_10",1969,10,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.790549947418881,0.660329134450692,0.711552261764717,0.279980891427947,0.800742600020887,0.653075028694086,0.752270885149162,0.615456584243511
"Dry","1969_2",1969,2,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.774780930994836,0.581749943615758,0.662273057383754,0.241134626654341,0.770877445453824,0.683263329129676,0.795895090760174,0.626864385244557
"Dry","1969_3",1969,3,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.794540923669587,0.591451263736452,0.674077643238591,0.241473477017657,0.860327391012268,0.586693055874954,0.841104205701562,0.540406204765214
"Dry","1969_4",1969,4,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.822418464091757,0.512732577995665,0.631197336147809,0.291226162479163,0.739823822264706,0.721836686300094,0.713416365736172,0.655970384870415
"Dry","1969_5",1969,5,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.81256715040696,0.598238318419793,0.68998460289311,0.278263741943799,0.775610898892437,0.560866782213561,0.837837541797606,0.601878854717297
"Dry","1969_6",1969,6,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.706157130342916,0.548432503934694,0.616084600159262,0.242925445876348,0.814971322895612,0.429278705004713,0.779961589383064,0.372493321082458
"Dry","1969_7",1969,7,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.80844788403748,0.589117236355345,0.678234451179291,0.266474416929275,0.789210238957512,0.605645077679466,0.71793361684261,0.635493202225013
"Dry","1969_8",1969,8,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.790075681488442,0.643349496812652,0.702288507543716,0.237978824849199,0.684765310302044,0.632906819562343,0.609941243371199,0.582269840652304
"Dry","1969_9",1969,9,300.492692305934,13.8804395604396,84.9934945074725,15.0603296703297,0.769332798408831,0.584083449322663,0.661429126215566,0.306480432662359,0.78967972685962,0.614003240571584,0.699326301424927,0.52176321882678
"Dry","1970_1",1970,1,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.853553581217523,0.586577612107954,0.703177758716271,0.141518082894717,0.864404539328915,0.666917354795102,0.873937793882713,0.652477219967418
"Dry","1970_10",1970,10,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.884333972407664,0.684465658255577,0.762860991744845,0.108056488688265,0.825920653739419,0.573831103453411,0.812114901062268,0.582607568437561
"Dry","1970_2",1970,2,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.808498612813015,0.620031968005743,0.698937914399206,0.0986980285089532,0.83220589694718,0.6611283819157,0.827452489388154,0.642513722820466
"Dry","1970_3",1970,3,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.816328110982156,0.668104522534446,0.729597448074536,0.0997569800747778,0.902268421850781,0.802382251203978,0.896332917427552,0.779742661443319
"Dry","1970_4",1970,4,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.867432796491222,0.740103707957012,0.790342695969398,0.142470083864546,0.834713203387851,0.669766712104841,0.769921829433003,0.687746955067839
"Dry","1970_5",1970,5,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.822082010849074,0.587155096605881,0.687739089445216,0.144235886616102,0.882778500272801,0.729430846886679,0.867433077983134,0.666503200363654
"Dry","1970_6",1970,6,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.906331462139983,0.78868561074796,0.839974851937594,0.109886942448175,0.779272390241513,0.74856161064221,0.757220163090404,0.524402572975227
"Dry","1970_7",1970,7,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.871844467371538,0.707409655403459,0.775372369049429,0.101916782126111,0.824561886321956,0.619970146192174,0.815036422459018,0.618098244490211
"Dry","1970_8",1970,8,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.860178242932518,0.707362231576332,0.768847579441882,0.117387144873208,0.874778265350771,0.729078862919002,0.894169229893347,0.70160470478666
"Dry","1970_9",1970,9,168.433065935824,14.1478021978022,61.2103626369231,13.611978021978,0.849977112972467,0.70899386520755,0.768817033427197,0.138699704202642,0.849856002265146,0.704108241788008,0.811675582755,0.714412059004641
"Dry","1971_1",1971,1,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.873183216604114,0.772662086952364,0.817673032501989,0.472971176026881,0.87148775918122,0.78425978520585,0.82696402009346,0.721575037663006
"Dry","1971_10",1971,10,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.835811028969964,0.65210399891484,0.724822063956206,0.488669568073916,0.885529682425616,0.86989549590258,0.831814303151367,0.841710343224759
"Dry","1971_2",1971,2,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.685518652258641,0.709160916017764,0.699385697587093,0.464411548441576,0.768102819655455,0.757052037809603,0.743593439437978,0.707591749742166
"Dry","1971_3",1971,3,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.747379172929518,0.731845510984371,0.738437772354224,0.425745686227025,0.71306916255238,0.74138054613467,0.686028249704911,0.763179852495873
"Dry","1971_4",1971,4,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.701405984065436,0.703651854577719,0.703085647090968,0.46584677905662,0.857964711204213,0.727188882690963,0.8431928150225,0.672087751574862
"Dry","1971_5",1971,5,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.756491409464929,0.76226623741349,0.760429664627866,0.506728334182802,0.838221769499257,0.764699294732201,0.821964746394226,0.741024634042648
"Dry","1971_6",1971,6,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.848653193684613,0.649940931055214,0.736287924356537,0.391787719674725,0.831487291034499,0.698581734004549,0.787695905706843,0.635489979453216
"Dry","1971_7",1971,7,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.806578567998111,0.73970744478001,0.767778483322956,0.447902680556261,0.767424095206242,0.806082672889276,0.733733321960357,0.776811717986151
"Dry","1971_8",1971,8,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.752252528528325,0.682664224040358,0.711083033215675,0.387741100429198,0.819424117732313,0.614426215551057,0.797258607981701,0.599847723604565
"Dry","1971_9",1971,9,292.217967031868,13.1762637362637,100.438340661099,13.682967032967,0.859776973784329,0.725002796255745,0.782779133089938,0.502429597009569,0.831396997898585,0.626905023740289,0.823976490021339,0.547379988044131
"Dry","1972_1",1972,1,291.118571432967,13.5442857142857,90.0431648342857,13.7878021978022,0.85711553558232,0.52250825969522,0.669110682100679,0.297273561715474,0.78946900920801,0.592723279808125,0.814090268318251,0.552196669992469
"Dry","1972_10",1972,10,291.118571432967,13.5442857142857,90.0431648342857,13.7878021978022,0.732222599459697,0.535443448650012,0.611761679211159,0.288841834240121,0.783429012308694,0.573763238972142,0.787717400641796,0.461911699237544
"Dry","1972_2",1972,2,291.118571432967,13.5442857142857,90.0431648342857,13.7878021978022,0.817257003627388,0.627655523406762,0.707463002325841,0.255886336078799,0.812505200581485,0.518462493446385,0.793668832387612,0.567102615137041
"Dry","1972_3",1972,3,291.118571432967,13.5442857142857,90.0431648342857,13.7878021978022,0.764950160433031,0.594758121371036,0.664824744555109,0.292132150279802,0.874403033213163,0.624710780603163,0.846467626310967,0.693038276115961
