flow,temp,year,surv,proptrans
200,9,2007,0.721239422,0.196607217
200,9,2008,0.715693254,0.380044157
200,10,1929,0.689864569,0.292147538
200,10,1930,0.686447583,0.284389435
200,10,1931,0.693820343,0.256424407
200,10,1932,0.702229433,0.286649374
200,10,1933,0.673190539,0.255812748
200,10,1934,0.711925717,0.202247669
200,10,1935,0.679566366,0.291468064
200,10,1936,0.698591992,0.389913097
200,10,1937,0.688107088,0.245376303
200,10,1938,0.69860795,0.335401757
200,10,1939,0.71970767,0.244417569
200,10,1940,0.707386055,0.23412196
200,10,1941,0.689511712,0.22492944
200,10,1942,0.687496497,0.306778867
200,10,1943,0.680122936,0.343042145
200,10,1944,0.668726414,0.272597333
200,10,1945,0.689180217,0.309406264
200,10,1946,0.703848032,0.278562155
200,10,1947,0.695864669,0.383392875
200,10,1948,0.695862976,0.412384957
200,10,1949,0.68225588,0.347190828
200,10,1950,0.695779091,0.282369851
200,10,1951,0.685628655,0.293461253
200,10,1952,0.693212703,0.530084433
200,10,1953,0.645670476,0.294053985
200,10,1954,0.695742152,0.293830263
200,10,1955,0.658954728,0.319429455
200,10,1956,0.707083945,0.382823684
200,10,1957,0.699459643,0.405502877
200,10,1958,0.697297801,0.387174725
200,10,1959,0.682107147,0.278286637
200,10,1960,0.690199268,0.264097619
200,10,1961,0.675301295,0.258199807
200,10,1962,0.688706505,0.302762358
200,10,1963,0.673953128,0.329197437
200,10,1964,0.676277176,0.359655162
200,10,1965,0.674141155,0.418199276
200,10,1966,0.708422776,0.285506313
200,10,1967,0.700399425,0.2952307
200,10,1968,0.691424097,0.203160619
200,10,1969,0.682919506,0.351933573
200,10,1970,0.679538783,0.32117041
200,10,1971,0.699094188,0.455629424
200,10,1972,0.686910144,0.275066662
200,10,1973,0.66559001,0.234921191
200,10,1974,0.676361952,0.39498052
200,10,1975,0.667092184,0.312828414
200,10,1976,0.699802321,0.403871564
200,10,1977,0.686170309,0.246862067
200,10,1978,0.703793742,0.297428165
200,10,1979,0.702268761,0.253745022
200,10,1980,0.675729444,0.353073674
200,10,1981,0.680038131,0.324913368
200,10,1982,0.68113255,0.306898119
200,10,1983,0.67616739,0.22563349
200,10,1984,0.693585348,0.373348908
200,10,1985,0.696428159,0.27925287
200,10,1986,0.691772041,0.204684824
200,10,1987,0.712403812,0.221885054
200,10,1988,0.698499836,0.249572546
200,10,1989,0.70159906,0.254058252
200,10,1990,0.700356334,0.24404001
200,10,1991,0.677190008,0.264369267
200,10,1992,0.719224726,0.229272404
200,10,1993,0.701959243,0.320640994
200,10,1994,0.696227087,0.252030901
200,10,1995,0.666709639,0.288217047
200,10,1996,0.68290084,0.319033706
200,10,1997,0.680575421,0.438271864
200,10,1998,0.679151881,0.431945078
200,10,1999,0.686916793,0.278821033
200,10,2000,0.701946317,0.283946139
200,10,2001,0.680883665,0.214283354
200,10,2002,0.682141288,0.26968143
200,10,2003,0.670213395,0.271713557
200,10,2004,0.683253539,0.253476463
200,10,2005,0.683617929,0.278061785
200,10,2006,0.696266084,0.408486398
200,10,2007,0.699352474,0.172713076
200,10,2008,0.693139396,0.349946461
200,11,1929,0.660260661,0.268612534
200,11,1930,0.655470891,0.261775124
200,11,1931,0.665335367,0.234664143
200,11,1932,0.674640723,0.255078656
200,11,1933,0.631102832,0.233845972
200,11,1934,0.691891003,0.177755118
200,11,1935,0.639416609,0.269296747
200,11,1936,0.675524441,0.365881229
200,11,1937,0.653992131,0.222207407
200,11,1938,0.673525585,0.285607658
200,11,1939,0.704266218,0.21637527
200,11,1940,0.685866004,0.208087064
200,11,1941,0.657011538,0.18665676
200,11,1942,0.6547971,0.280832133
200,11,1943,0.646537385,0.317055528
200,11,1944,0.625753485,0.247441968
200,11,1945,0.658277758,0.270993277
200,11,1946,0.679012297,0.247170636
200,11,1947,0.66751439,0.348695627
200,11,1948,0.666687482,0.384745092
200,11,1949,0.650596867,0.296493612
200,11,1950,0.668868055,0.255132359
200,11,1951,0.649236725,0.261591064
200,11,1952,0.667286554,0.493553609
200,11,1953,0.590897854,0.25400842
200,11,1954,0.665674317,0.267395899
200,11,1955,0.613986889,0.282104004
200,11,1956,0.683029109,0.350703251
200,11,1957,0.672314467,0.36346193
200,11,1958,0.670217024,0.355656693
200,11,1959,0.645785636,0.240195488
200,11,1960,0.661703543,0.223671611
200,11,1961,0.63368996,0.230319188
200,11,1962,0.660695835,0.264468223
200,11,1963,0.632624806,0.290417667
200,11,1964,0.639330156,0.333468856
200,11,1965,0.633390336,0.386519266
200,11,1966,0.687020128,0.26169005
200,11,1967,0.674561549,0.253319937
200,11,1968,0.660565367,0.177350664
200,11,1969,0.647153642,0.319717183
200,11,1970,0.644484519,0.273150313
200,11,1971,0.673505941,0.412645828
200,11,1972,0.653428009,0.239522186
200,11,1973,0.617789224,0.210741945
200,11,1974,0.63746746,0.36164692
200,11,1975,0.625349661,0.283497883
200,11,1976,0.671993154,0.367150901
200,11,1977,0.650182347,0.220920613
200,11,1978,0.680206046,0.25147075
200,11,1979,0.674708236,0.223728468
200,11,1980,0.631812308,0.326346699
200,11,1981,0.641949456,0.300766844
200,11,1982,0.645046536,0.269552906
200,11,1983,0.636865017,0.195911516
200,11,1984,0.667068404,0.338581552
200,11,1985,0.670657542,0.253359522
200,11,1986,0.662868227,0.175393792
200,11,1987,0.691805545,0.195968209
200,11,1988,0.672294661,0.2268287
200,11,1989,0.676854706,0.224942422
200,11,1990,0.674107392,0.220171813
200,11,1991,0.636982638,0.23349779
200,11,1992,0.701049669,0.203055211
200,11,1993,0.676208359,0.289760663
200,11,1994,0.66919553,0.229824562
200,11,1995,0.620134138,0.256114053
200,11,1996,0.647972657,0.285064129
200,11,1997,0.64497154,0.392746398
200,11,1998,0.638947577,0.391188161
200,11,1999,0.652460391,0.244444557
200,11,2000,0.678029478,0.261157038
200,11,2001,0.643188293,0.188660289
200,11,2002,0.647906146,0.246030085
200,11,2003,0.627494641,0.241814828
200,11,2004,0.646454812,0.226981193
200,11,2005,0.645791042,0.255797315
200,11,2006,0.670514935,0.37944919
200,11,2007,0.669874545,0.150545368
200,11,2008,0.663309686,0.31881612
200,12,1929,0.62299485,0.243155494
200,12,1930,0.617994466,0.238179783
200,12,1931,0.630246419,0.211268741
200,12,1932,0.641259443,0.212971859
200,12,1933,0.580165394,0.19749499
200,12,1934,0.667089502,0.156743059
200,12,1935,0.587067046,0.245945818
200,12,1936,0.650488182,0.341272787
200,12,1937,0.60891447,0.197303689
200,12,1938,0.638415191,0.253078128
200,12,1939,0.686502821,0.190786185
200,12,1940,0.659781887,0.183914996
200,12,1941,0.614026852,0.162268573
200,12,1942,0.616266733,0.240253934
200,12,1943,0.605568083,0.282862183
200,12,1944,0.570447423,0.22150069
200,12,1945,0.616341072,0.242574023
200,12,1946,0.648112366,0.218013033
200,12,1947,0.633364428,0.31182246
200,12,1948,0.629410067,0.355847265
200,12,1949,0.607672975,0.264036309
200,12,1950,0.635248397,0.226212164
200,12,1951,0.60714263,0.216593474
200,12,1952,0.635021541,0.455814646
200,12,1953,0.519968174,0.223022099
200,12,1954,0.629964097,0.224227198
200,12,1955,0.553973059,0.253158783
200,12,1956,0.652248069,0.31125809
200,12,1957,0.637907161,0.3038468
200,12,1958,0.635566627,0.325966212
200,12,1959,0.597516864,0.211370056
200,12,1960,0.62294655,0.197487695
200,12,1961,0.582802955,0.190775879
200,12,1962,0.622122716,0.235920102
200,12,1963,0.577675877,0.260479044
200,12,1964,0.592710913,0.30666757
200,12,1965,0.587936866,0.328925729
200,12,1966,0.661595222,0.236841302
200,12,1967,0.640704314,0.221931891
200,12,1968,0.622722443,0.144111617
200,12,1969,0.601686718,0.284399526
200,12,1970,0.596992525,0.238125606
200,12,1971,0.641132349,0.368776421
200,12,1972,0.614094513,0.19340971
200,12,1973,0.55771644,0.174611638
200,12,1974,0.588850589,0.322449432
200,12,1975,0.576708086,0.238854048
200,12,1976,0.638840294,0.312413858
200,12,1977,0.604799424,0.183586954
200,12,1978,0.647280476,0.221099491
200,12,1979,0.639319305,0.182604963
200,12,1980,0.574489027,0.29807751
200,12,1981,0.591414794,0.274109914
200,12,1982,0.599846156,0.234650667
200,12,1983,0.586861867,0.168452243
200,12,1984,0.63431378,0.301517105
200,12,1985,0.638117622,0.225174586
200,12,1986,0.630061824,0.140339102
200,12,1987,0.665645028,0.173065986
200,12,1988,0.638443692,0.202286218
200,12,1989,0.646163242,0.199844044
200,12,1990,0.640681149,0.196675101
200,12,1991,0.583061573,0.209822907
200,12,1992,0.677813389,0.178797983
200,12,1993,0.643675114,0.257643856
200,12,1994,0.637027982,0.207074119
200,12,1995,0.559835107,0.223626735
200,12,1996,0.603780012,0.251570964
200,12,1997,0.600147867,0.349869051
200,12,1998,0.586188303,0.349033647
200,12,1999,0.611824359,0.200542206
200,12,2000,0.650366071,0.234848947
200,12,2001,0.597528521,0.155491166
200,12,2002,0.611221203,0.208151929
200,12,2003,0.57688178,0.199894442
200,12,2004,0.603192725,0.188449577
200,12,2005,0.594949342,0.232816525
200,12,2006,0.638016588,0.34870518
200,12,2007,0.634571004,0.121606946
200,12,2008,0.624711473,0.286786372
200,13,1929,0.577899461,0.21589526
200,13,1930,0.575548465,0.212288032
200,13,1931,0.589076767,0.186013794
200,13,1932,0.596333996,0.185787319
200,13,1933,0.515355994,0.172456174
200,13,1934,0.637670721,0.137019874
200,13,1935,0.529925338,0.211272667
200,13,1936,0.624964858,0.316832666
200,13,1937,0.556029451,0.16262817
200,13,1938,0.595013743,0.222992787
200,13,1939,0.666585362,0.166658631
200,13,1940,0.629178176,0.161133767
200,13,1941,0.560676335,0.140353077
200,13,1942,0.564818233,0.211099742
200,13,1943,0.565231097,0.237902459
200,13,1944,0.504259829,0.19459833
200,13,1945,0.564174227,0.213168337
200,13,1946,0.617377085,0.180319442
200,13,1947,0.593851515,0.274013488
200,13,1948,0.583257583,0.32489251
200,13,1949,0.557185977,0.233424013
200,13,1950,0.59484074,0.199040449
200,13,1951,0.552669911,0.189796698
200,13,1952,0.59626096,0.412866992
200,13,1953,0.443394879,0.181176956
200,13,1954,0.582434529,0.196510686
200,13,1955,0.48179536,0.222862103
200,13,1956,0.613151274,0.275167468
200,13,1957,0.591136156,0.265706675
200,13,1958,0.597878725,0.277228724
200,13,1959,0.538909661,0.183990988
200,13,1960,0.575909355,0.173082639
200,13,1961,0.517663717,0.165664314
200,13,1962,0.575640833,0.207809773
200,13,1963,0.509723757,0.228078861
200,13,1964,0.537253665,0.279049854
200,13,1965,0.530649037,0.290092288
200,13,1966,0.633308332,0.209324392
200,13,1967,0.599187117,0.1922105
200,13,1968,0.575268463,0.122867554
200,13,1969,0.547242909,0.252440867
200,13,1970,0.536203201,0.205274485
200,13,1971,0.601630924,0.325991029
200,13,1972,0.563812385,0.165171653
200,13,1973,0.482760773,0.151625473
200,13,1974,0.531498082,0.285304384
200,13,1975,0.515388613,0.208429739
200,13,1976,0.593920149,0.276089015
200,13,1977,0.545711148,0.160377396
200,13,1978,0.605550808,0.193066955
200,13,1979,0.591570042,0.15782071
200,13,1980,0.511740503,0.251322944
200,13,1981,0.527711024,0.244578167
200,13,1982,0.546872299,0.20296557
200,13,1983,0.526296445,0.144025664
200,13,1984,0.595268324,0.265526852
200,13,1985,0.597846393,0.197125166
200,13,1986,0.586630061,0.120572887
200,13,1987,0.633870468,0.15130743
200,13,1988,0.599495722,0.168722362
200,13,1989,0.616271866,0.16561146
200,13,1990,0.600780828,0.171930915
200,13,1991,0.517154347,0.184904037
200,13,1992,0.649206849,0.156376551
200,13,1993,0.606617644,0.213332502
200,13,1994,0.600969866,0.182492845
200,13,1995,0.4871387,0.194299936
200,13,1996,0.559171267,0.204650164
200,13,1997,0.547322711,0.308371222
200,13,1998,0.524716635,0.288528852
200,13,1999,0.558674976,0.171583325
200,13,2000,0.620397533,0.207796553
200,13,2001,0.538351217,0.135078642
200,13,2002,0.563328599,0.182410002
200,13,2003,0.512356397,0.17360783
200,13,2004,0.547033876,0.164188419
200,13,2005,0.530121665,0.207034147
200,13,2006,0.60348155,0.295311079
200,13,2007,0.58890424,0.104153269
200,13,2008,0.580135711,0.238076857
200,14,1929,0.53109633,0.177485111
200,14,1930,0.529423139,0.187080309
200,14,1931,0.534922038,0.172547653
200,14,1932,0.542051257,0.159444089
200,14,1933,0.441884996,0.148997017
200,14,1934,0.603952065,0.118590595
200,14,1935,0.46221314,0.185833922
200,14,1936,0.599378527,0.290703128
200,14,1937,0.490203349,0.1412545
200,14,1938,0.543715723,0.193124551
200,14,1939,0.643699752,0.143891852
200,14,1940,0.593718107,0.139335192
200,14,1941,0.503114154,0.112281958
200,14,1942,0.503656158,0.184758436
200,14,1943,0.514407848,0.208766378
200,14,1944,0.432304412,0.169923236
200,14,1945,0.502823694,0.186117013
200,14,1946,0.578228681,0.155368998
200,14,1947,0.549553095,0.239981264
200,14,1948,0.529188709,0.288375048
200,14,1949,0.501491964,0.202149526
200,14,1950,0.548270195,0.173851827
200,14,1951,0.490964171,0.164844202
200,14,1952,0.550780397,0.36612586
200,14,1953,0.358344149,0.154696193
200,14,1954,0.525824763,0.17114711
200,14,1955,0.410558232,0.182773332
200,14,1956,0.565205247,0.240835467
200,14,1957,0.532150565,0.231545637
200,14,1958,0.548345641,0.244703304
200,14,1959,0.472367406,0.159091147
200,14,1960,0.522293528,0.149494592
200,14,1961,0.443669076,0.142104652
200,14,1962,0.52331874,0.181994202
200,14,1963,0.432795977,0.198146255
200,14,1964,0.483409444,0.235186005
200,14,1965,0.469512323,0.253552982
200,14,1966,0.602011543,0.184023398
200,14,1967,0.549641773,0.165287656
200,14,1968,0.52000149,0.104717801
200,14,1969,0.486924262,0.221832526
200,14,1970,0.465270884,0.164840704
200,14,1971,0.55529387,0.286447973
200,14,1972,0.506167561,0.140900605
200,14,1973,0.399545051,0.130864751
200,14,1974,0.470019321,0.250317254
200,14,1975,0.448718488,0.179894739
200,14,1976,0.539188435,0.242137056
200,14,1977,0.476598029,0.138473278
200,14,1978,0.554096812,0.166365024
200,14,1979,0.531870497,0.135524775
200,14,1980,0.438474728,0.220081065
200,14,1981,0.4590255,0.202340885
200,14,1982,0.489459261,0.173443111
200,14,1983,0.465443886,0.114522842
200,14,1984,0.551341113,0.231528547
200,14,1985,0.555512094,0.16222756
200,14,1986,0.536684598,0.103627866
200,14,1987,0.596765548,0.130896979
200,14,1988,0.547418564,0.147419659
200,14,1989,0.577999393,0.142967378
200,14,1990,0.555767299,0.150316718
200,14,1991,0.442946522,0.161419224
200,14,1992,0.615170629,0.135119299
200,14,1993,0.558982806,0.184047027
200,14,1994,0.561216118,0.160864731
200,14,1995,0.414816312,0.157253796
200,14,1996,0.505705475,0.172527617
200,14,1997,0.498743524,0.249987103
200,14,1998,0.450467211,0.250361342
200,14,1999,0.497052323,0.146448374
200,14,2000,0.588282834,0.184080296
200,14,2001,0.469892277,0.116098736
200,14,2002,0.511676872,0.157572386
200,14,2003,0.440438693,0.148970465
200,14,2004,0.482850092,0.141573487
200,14,2005,0.453452294,0.180516034
200,14,2006,0.555855481,0.258643621
200,14,2007,0.535510561,0.089883651
200,14,2008,0.523873793,0.205765399
200,15,1929,0.473466382,0.15334342
200,15,1930,0.479276686,0.164118362
200,15,1931,0.481130128,0.150625561
200,15,1932,0.479479853,0.135989718
200,15,1933,0.366108809,0.126904113
200,15,1934,0.566387121,0.101965102
200,15,1935,0.395135671,0.162333593
200,15,1936,0.570825473,0.263123509
200,15,1937,0.417969293,0.121504821
200,15,1938,0.491810658,0.153041355
200,15,1939,0.615921863,0.12389396
200,15,1940,0.552762979,0.119745817
200,15,1941,0.436833933,0.096261387
200,15,1942,0.442261356,0.149854078
200,15,1943,0.462771759,0.178208246
200,15,1944,0.375629727,0.138460357
200,15,1945,0.434847006,0.161442437
200,15,1946,0.536832813,0.134025753
200,15,1947,0.500453034,0.209965937
200,15,1948,0.476939538,0.239689126
200,15,1949,0.445547991,0.171936589
200,15,1950,0.497317373,0.147482517
200,15,1951,0.426143809,0.141369758
200,15,1952,0.504842443,0.304897388
200,15,1953,0.279866022,0.131518335
200,15,1954,0.470128254,0.135635705
200,15,1955,0.335054668,0.157328871
200,15,1956,0.513793746,0.193998318
200,15,1957,0.461690292,0.19980398
200,15,1958,0.492114195,0.215233566
200,15,1959,0.412885919,0.125963068
200,15,1960,0.472684476,0.11924427
200,15,1961,0.367739344,0.120567022
200,15,1962,0.476604695,0.148770212
200,15,1963,0.354117679,0.171321375
200,15,1964,0.420397319,0.205421548
200,15,1965,0.411210134,0.215832548
200,15,1966,0.566180449,0.160941398
200,15,1967,0.495644592,0.131670825
200,15,1968,0.466007615,0.083882345
200,15,1969,0.436371869,0.179033702
200,15,1970,0.382129811,0.140606971
200,15,1971,0.502837383,0.25048643
200,15,1972,0.445167767,0.120346341
200,15,1973,0.32652,0.104636857
200,15,1974,0.4224731,0.20403856
200,15,1975,0.392536526,0.141941858
200,15,1976,0.475657094,0.209870463
200,15,1977,0.402831226,0.118357597
200,15,1978,0.493065755,0.142184839
200,15,1979,0.461332293,0.116091458
200,15,1980,0.368269683,0.19160049
200,15,1981,0.381662397,0.175196794
200,15,1982,0.433743677,0.147780748
200,15,1983,0.398744597,0.097515337
200,15,1984,0.505657371,0.197417773
200,15,1985,0.500637579,0.14010977
200,15,1986,0.483160567,0.089300359
200,15,1987,0.554665213,0.112718658
200,15,1988,0.485664897,0.127047648
200,15,1989,0.53772167,0.123417048
200,15,1990,0.507701327,0.130452409
200,15,1991,0.377359428,0.130569963
200,15,1992,0.575821095,0.116033318
200,15,1993,0.502355733,0.156452885
200,15,1994,0.517835723,0.14000252
200,15,1995,0.337812212,0.134557194
200,15,1996,0.45412468,0.144063175
200,15,1997,0.443629233,0.213905435
200,15,1998,0.372085495,0.216245528
200,15,1999,0.431404177,0.12572571
200,15,2000,0.553808361,0.161516779
200,15,2001,0.397184734,0.099409087
200,15,2002,0.46127741,0.133988529
200,15,2003,0.368175777,0.126892237
200,15,2004,0.415302268,0.121097833
200,15,2005,0.371636482,0.155938265
200,15,2006,0.500396825,0.224405709
200,15,2007,0.476809087,0.077309766
200,15,2008,0.460310492,0.176786051
200,16,1929,0.412323246,0.131686707
200,16,1930,0.425298882,0.143041869
200,16,1931,0.422763445,0.130679099
200,16,1932,0.416152448,0.107744295
200,16,1933,0.305791463,0.100008916
200,16,1934,0.525477026,0.088128312
200,16,1935,0.337104152,0.140530399
200,16,1936,0.535533734,0.235683391
200,16,1937,0.344265115,0.104311415
200,16,1938,0.430226763,0.131440045
200,16,1939,0.581251534,0.106925979
200,16,1940,0.506702753,0.102855872
200,16,1941,0.370137899,0.082823776
200,16,1942,0.371632315,0.128124906
200,16,1943,0.411485131,0.151500973
200,16,1944,0.321259114,0.11839896
200,16,1945,0.370979174,0.130107433
200,16,1946,0.49517808,0.115430011
200,16,1947,0.44765671,0.182350365
200,16,1948,0.41609931,0.208373081
200,16,1949,0.396002556,0.145336883
200,16,1950,0.453833108,0.115705662
200,16,1951,0.375021158,0.112823585
200,16,1952,0.444880276,0.265074618
200,16,1953,0.224436466,0.104589248
200,16,1954,0.40820521,0.115413791
200,16,1955,0.276579248,0.124939775
200,16,1956,0.451202592,0.165704022
200,16,1957,0.385818922,0.160814064
200,16,1958,0.431335799,0.186443729
200,16,1959,0.349772937,0.106734289
200,16,1960,0.414149514,0.101648135
200,16,1961,0.309294406,0.095718612
200,16,1962,0.420846712,0.127355733
200,16,1963,0.29232298,0.137204059
200,16,1964,0.358365657,0.177051605
200,16,1965,0.362825303,0.183054209
200,16,1966,0.523969505,0.13945903
200,16,1967,0.430130419,0.111499422
200,16,1968,0.405122958,0.071527544
200,16,1969,0.379834667,0.152053543
200,16,1970,0.29542281,0.120095875
200,16,1971,0.446157545,0.215650052
200,16,1972,0.385767256,0.102863798
200,16,1973,0.25774089,0.089674187
200,16,1974,0.372845791,0.175113608
200,16,1975,0.334914928,0.119802967
200,16,1976,0.412000407,0.167643735
200,16,1977,0.331225034,0.101381294
200,16,1978,0.429268475,0.114240177
200,16,1979,0.387503597,0.092612086
200,16,1980,0.311451355,0.165694395
200,16,1981,0.307547736,0.149640286
200,16,1982,0.399122913,0.118361344
200,16,1983,0.33693075,0.083295115
200,16,1984,0.460186092,0.167259544
200,16,1985,0.439751096,0.120278951
200,16,1986,0.436604725,0.070893072
200,16,1987,0.507853718,0.096934439
200,16,1988,0.415922178,0.109197671
200,16,1989,0.497565057,0.106725267
200,16,1990,0.457592612,0.112450682
200,16,1991,0.309115104,0.111006482
200,16,1992,0.536895775,0.093760341
200,16,1993,0.436251294,0.132099961
200,16,1994,0.471867074,0.120582676
200,16,1995,0.270627107,0.114860932
200,16,1996,0.410349958,0.121652779
200,16,1997,0.395437122,0.183117032
200,16,1998,0.297523708,0.186214226
200,16,1999,0.376330298,0.100993428
200,16,2000,0.517474547,0.138315082
200,16,2001,0.328073212,0.085329692
200,16,2002,0.415965143,0.113373781
200,16,2003,0.31336293,0.100756918
200,16,2004,0.350675801,0.103639209
200,16,2005,0.30230088,0.124116057
200,16,2006,0.438386445,0.191185271
200,16,2007,0.417081464,0.067165739
200,16,2008,0.392300116,0.14991007
200,17,1929,0.351599441,0.112853989
200,17,1930,0.369902247,0.122442248
200,17,1931,0.363224499,0.112119687
200,17,1932,0.344422989,0.090839358
200,17,1933,0.247796893,0.08531357
200,17,1934,0.481803204,0.076737885
200,17,1935,0.294243209,0.120271247
200,17,1936,0.491685854,0.207796841
200,17,1937,0.279431881,0.084412921
200,17,1938,0.366709092,0.113644116
200,17,1939,0.539035293,0.093089068
200,17,1940,0.457588088,0.088659154
200,17,1941,0.317969144,0.067156266
200,17,1942,0.301517275,0.109507739
200,17,1943,0.368109315,0.122597581
200,17,1944,0.283532041,0.100958552
200,17,1945,0.301622269,0.11194535
200,17,1946,0.454211833,0.099186942
200,17,1947,0.392951626,0.158645002
200,17,1948,0.355467561,0.177882362
200,17,1949,0.369910714,0.11408167
200,17,1950,0.405037605,0.098312152
200,17,1951,0.321367418,0.095749786
200,17,1952,0.379182991,0.226923962
200,17,1953,0.172508795,0.089418319
200,17,1954,0.350321512,0.098718998
200,17,1955,0.215651631,0.106753094
200,17,1956,0.384688586,0.142810707
200,17,1957,0.303728423,0.13751532
200,17,1958,0.369752425,0.1585268
200,17,1959,0.295857683,0.090889053
200,17,1960,0.354004346,0.086078394
200,17,1961,0.253172957,0.081772295
200,17,1962,0.363701822,0.109434159
200,17,1963,0.233724523,0.116838397
200,17,1964,0.299436413,0.150264004
200,17,1965,0.340116997,0.146968004
200,17,1966,0.4743322,0.120097812
200,17,1967,0.35804024,0.094720894
200,17,1968,0.346980143,0.060831767
200,17,1969,0.32974807,0.128657201
200,17,1970,0.218548139,0.095722482
200,17,1971,0.397600873,0.173293639
200,17,1972,0.340432539,0.08097282
200,17,1973,0.204408829,0.077225543
200,17,1974,0.335569172,0.150609645
200,17,1975,0.28554118,0.101372992
200,17,1976,0.340290005,0.142754267
200,17,1977,0.278937369,0.081471165
200,17,1978,0.356903228,0.098717271
200,17,1979,0.308611751,0.079733828
200,17,1980,0.271381211,0.142506925
200,17,1981,0.242485759,0.12695985
200,17,1982,0.364869364,0.101736953
200,17,1983,0.290288312,0.06558877
200,17,1984,0.41682792,0.142385823
200,17,1985,0.375203094,0.103338748
200,17,1986,0.383793256,0.060123215
200,17,1987,0.45780966,0.084309285
200,17,1988,0.346724384,0.088093554
200,17,1989,0.457822018,0.091536751
200,17,1990,0.406028712,0.096432979
200,17,1991,0.251544001,0.094144462
200,17,1992,0.489546366,0.08118532
200,17,1993,0.365531222,0.103261039
200,17,1994,0.427225694,0.103771043
200,17,1995,0.216857294,0.098176047
200,17,1996,0.376222434,0.102512356
200,17,1997,0.357822151,0.15560227
200,17,1998,0.234228587,0.160846281
200,17,1999,0.31835372,0.087015758
200,17,2000,0.481805278,0.118344997
200,17,2001,0.278424081,0.068808063
200,17,2002,0.388219734,0.090830944
200,17,2003,0.258305921,0.085759246
200,17,2004,0.303582707,0.083505526
200,17,2005,0.235779491,0.105024431
200,17,2006,0.372232872,0.162227253
200,17,2007,0.360938275,0.05700979
200,17,2008,0.323112047,0.127414915
200,18,1929,0.295658821,0.096558457
200,18,1930,0.316997157,0.10448607
200,18,1931,0.30811755,0.095848331
200,18,1932,0.272198745,0.077126204
200,18,1933,0.202242517,0.073402228
200,18,1934,0.426831712,0.070263445
200,18,1935,0.265578082,0.102469002
200,18,1936,0.440603915,0.17844964
200,18,1937,0.211669567,0.073085015
200,18,1938,0.311673198,0.092840545
200,18,1939,0.489950563,0.081714324
200,18,1940,0.408607159,0.076733534
200,18,1941,0.265503813,0.05665089
200,18,1942,0.234568798,0.093543444
200,18,1943,0.31153687,0.105737815
200,18,1944,0.259880738,0.086369299
200,18,1945,0.23548664,0.096711938
200,18,1946,0.422713829,0.079080981
200,18,1947,0.34027959,0.139064272
200,18,1948,0.295625517,0.151497557
200,18,1949,0.34078226,0.097461047
200,18,1950,0.361165137,0.084125557
200,18,1951,0.275384375,0.082050547
200,18,1952,0.310846771,0.194183087
200,18,1953,0.128749095,0.077040555
200,18,1954,0.298917549,0.083794004
200,18,1955,0.161068762,0.091122826
200,18,1956,0.317028824,0.122386071
200,18,1957,0.225646502,0.116257652
200,18,1958,0.31170842,0.134749076
200,18,1959,0.252562647,0.077937811
200,18,1960,0.298936272,0.06791827
200,18,1961,0.205988213,0.070275608
200,18,1962,0.304672296,0.094560348
200,18,1963,0.187644168,0.10008421
200,18,1964,0.24344338,0.126662776
200,18,1965,0.31076752,0.127329277
200,18,1966,0.418787762,0.103726978
200,18,1967,0.283391807,0.080352598
200,18,1968,0.295408367,0.050920964
200,18,1969,0.28420994,0.108228911
200,18,1970,0.14923291,0.081304071
200,18,1971,0.345023243,0.149529326
200,18,1972,0.290505732,0.067332669
200,18,1973,0.162590212,0.066699194
200,18,1974,0.308521761,0.128926719
200,18,1975,0.255404356,0.081092085
200,18,1976,0.269448137,0.120407687
200,18,1977,0.228275607,0.07037263
200,18,1978,0.284921793,0.086244016
200,18,1979,0.233862473,0.069300047
200,18,1980,0.256476677,0.114707938
200,18,1981,0.189563777,0.10817396
200,18,1982,0.339986868,0.087605808
200,18,1983,0.23914161,0.055178746
200,18,1984,0.376116888,0.12060157
200,18,1985,0.309459906,0.089234216
200,18,1986,0.331147077,0.050030164
200,18,1987,0.40681167,0.073205425
200,18,1988,0.272177632,0.076226948
200,18,1989,0.41809075,0.076864496
200,18,1990,0.354684086,0.083004276
200,18,1991,0.20387632,0.079861965
200,18,1992,0.439752582,0.070980023
200,18,1993,0.288054221,0.088097237
200,18,1994,0.375122672,0.095184342
200,18,1995,0.181737249,0.078550923
200,18,1996,0.351144867,0.088142501
200,18,1997,0.328923925,0.133871205
200,18,1998,0.193073114,0.130508439
200,18,1999,0.26450161,0.073795562
200,18,2000,0.450140626,0.101501303
200,18,2001,0.228081415,0.05913883
200,18,2002,0.351471394,0.078191785
200,18,2003,0.20974839,0.073925611
200,18,2004,0.252452963,0.072632116
200,18,2005,0.183658939,0.089588366
200,18,2006,0.312481633,0.129337947
200,18,2007,0.3203215,0.044564011
200,18,2008,0.255542196,0.108998707
250,9,1929,0.721344357,0.271719526
250,9,1930,0.719430912,0.263340726
250,9,1931,0.72441165,0.244758448
250,9,1932,0.728502961,0.251598267
250,9,1933,0.712093746,0.262824874
250,9,1934,0.733682503,0.18571409
250,9,1935,0.715784975,0.270089519
250,9,1936,0.728378148,0.353853009
250,9,1937,0.719066886,0.233848822
250,9,1938,0.725835922,0.30670726
250,9,1939,0.740623373,0.199948252
250,9,1940,0.732982272,0.196733026
250,9,1941,0.720149751,0.214238499
250,9,1942,0.718942181,0.292616022
