Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1968 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.08 0.21 0.5 1.13 2.55 5.44 10.62 18.3 28 41.01 62.54 101.84 169.24 274.08 432.55 695.99 1063.77 1502.23 1971.05 2448.96 2937 3474.52 4107.86 4871.48 5758.34 6682.22 7547.48 8405.61 9335.51 10450.97 11955.78 13868.24 15877.16 17828.06 20256.49 22723.24 24536.29 26784.27 28686.89 27991.59 26396.92 24529.47 22266.25 20119.02 17486.94 14381.67 11434.69 9008.41 6946.4 5502.48 5008.17 4797.66 4582.5 4470.75 3662.12 3061.89 2583.24 2287.68 2129.74 2088 1823.98 1610.23 1348.64 1128.9 1041.21 945.19 1045.8 1042.68 913.55 865.3 719.52 466.76 342.61 304.7 239.79 181.9 165.83 180.23 171.5 141.26 114.1 110.43 109.84 92.1 70.2 50.71 36.28 29.54 24.75 22.56 18.09 11.5 6 3.16 1.88 1.07 0.68 0.41 0.24 0.15 0.1 0.05 0.03 0.02 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1968 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 470.17 2819.86 2460.67 2113.14 1893.06 1775.07 1739.73 1778.83 1551.07 1275.88 4888.02 5840.16 5118.58 5749.49 6236.41 5762.39 4816.91 4057.52 3428.22 3496.44 3558.33 3633.23 3909.23 3795.48 3661.81 3487.48 3382.43 3137.55 2419.16 2241.94 2243.94 1910.67 1703.04 1398.9 1257.83 1209.25 1327.39 1374.28 1394.76 1076.83 943.55 747.37 554.27 507.88 461.29 413.11 430.68 461.3 429.46 374.5 274.29 256.62 267.42 244.8 194.3 135.4 96.44 86.98 87.18 96.41 91.07 79.03 143.01 148.78 137.32 99.32 78.22 60.95 61.11 50.19 37.09 22.23 11.68 11.53 9.92 9.73 8.56 8.98 8.49 6.21 6.56 5.56 3.27 2 0.79 0.28 0.08 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1969 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.07 0.23 0.63 1.49 3.18 6.48 13.29 27.35 55.1 104.24 188.72 331.43 569.48 917.7 1352.4 1845.64 2387.38 2985.85 3653.07 4399.02 5240.67 6207.42 7428.74 8852.63 10254.93 11800.1 13429.12 14818.12 16519.85 18924.5 21764.07 23622.04 23682.06 22584.34 20014.84 17803.02 16143.09 13447.16 10676.83 8621.24 6613.99 5373.65 4722.92 4038.48 3688.25 3386.79 2978.37 2755.88 2422.1 2242.28 2260.71 2344.29 2495.56 2546.77 2329.21 2076.82 1757.08 1589.01 1408.46 1117.69 779.04 555.81 418.24 347.45 276.52 218.41 191.03 178.8 179.28 183.8 188.71 181.56 157.22 129.44 108.72 96.39 75.51 61.81 52.01 42.45 34 19.31 9.04 3.8 1.21 0.24 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1969 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 401.3 6313.46 6297.36 8201.7 11648.45 10540.9 9379.74 7387.31 5777.87 5418.3 11842.83 13731.44 11748.83 9714.83 8439.08 7301.87 7296.39 7537.53 7335.38 7550.88 7263.09 7493.13 8088.21 8694.12 8221.96 8091.98 8217.71 8028.27 7934.34 7729.23 7163.91 6026.83 4656.33 3957.21 3730.94 3347.37 2906.01 2193.1 1785.2 1673.06 1833.15 1416.71 921.6 693.21 656.21 588.25 575.21 520.54 429.03 354.44 366.98 362.3 300.64 247.24 204.54 200.14 194.55 152.29 121.35 88.31 67.82 126.41 136.93 142.66 125.34 103.16 96.58 68.03 67.17 48.61 38 26.61 27.78 19.08 12.07 11.52 8.82 7.6 6.13 5.75 4.55 4.73 4.35 2.6 3.3 2.48 0.99 0.69 0.27 0.08 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1970 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.11 0.28 0.67 1.53 3.34 7.3 15.98 33.74 66.3 121.88 230.64 424.6 708.52 1051.88 1417.62 1785.6 2150.88 2520.67 2898.38 3284.58 3668.18 4015.08 4310.88 4668.64 5181.28 5904.12 6733.5 7617.48 8505.77 9679.64 11752.76 14852.4 17250.4 18625.67 21104.13 23076.01 24337.71 27651.53 29084.73 26448.79 23266.78 18306.09 13090.23 9463.89 7304.41 5448.73 4069.59 3176.79 2624.53 2428.94 2462.49 2816.03 3012.93 2851.24 2597.73 2156.15 1769 1483.4 1375.98 1324.67 1131.48 974.62 761.32 605.3 517.97 539.1 585.98 588.49 489.94 353.93 228.37 139.94 114.07 97.5 81.77 66.81 67.43 74.48 70.36 59.24 51.32 43.29 30.83 13.13 3.37 0.45 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1970 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 325.7 2278.95 2228.38 2391.44 2395.12 2434.32 2469.7 2286.15 2147.2 1991.75 6620.74 9760.09 7876.96 7008.11 7574.87 7972.41 7464.26 7446.3 6949.77 5922.2 5782.91 5195.92 4860.06 4299.6 4104.69 4459.92 4725.11 5163.84 5641.91 5979.58 5631.87 4666.79 4247.95 3979.78 3452.67 2941.69 2316.77 1923.18 1782.84 2079.64 2020.52 1814.14 1334.82 1176.04 1075.05 1135.68 1062.88 893.15 752.85 808.66 847.72 743.11 600.37 402.94 362.57 374.15 329.32 249.3 177.88 145.61 145.05 184.76 210.12 177.4 143.25 126.22 101.04 95.3 76.26 59.37 44.04 39.25 28.72 14.7 14.5 11.05 9.76 8.1 7.99 6.63 7.08 6.16 3.29 4.64 3.86 1.35 0.69 0.17 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1971 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.29 0.8 1.89 3.99 7.83 14.7 26.77 47.31 86.93 161.6 282.22 447.64 657.78 921.09 1254.53 1669.71 2168.55 2726.34 3336.13 4007.2 4788.28 5754.17 6874.84 8025.69 9153.64 10342.53 11645.93 13410.66 16603.06 19956.74 21717.27 23680.53 25070.29 25272.04 25505.76 25376.53 23243.87 19725.34 15898.8 12254.64 9194.75 7276.14 5817.98 4586.98 4048.58 3734 3449.59 3104.7 2902.43 2866.84 2913.27 2785.14 2713.28 2419.27 2227.29 1991.31 1981.47 1826.6 1482.96 1093.12 718.7 469.18 302.72 179.68 123.64 100.54 96.41 90.68 84.28 67.7 46.95 32.46 26.3 23.49 19.81 17.1 17.37 16.55 13.6 9.89 7.1 6.49 6.85 6.69 5.63 4.05 3.13 2.84 2.65 2.52 2.23 1.71 1.04 0.59 0.32 0.16 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1971 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 372.58 6439.97 6599.72 6822.24 7512.38 7742.61 6323.9 5655.91 4840.15 4411.12 14446.7 20628.78 20896.23 18934.27 16415.85 15125.09 12537.65 11300.45 10219.95 8607.51 7313.5 6959.72 6784.11 6968.76 8318.3 8717.75 9073.45 9168.19 7584.04 5939.5 5019.96 4396.74 3845.66 3048.57 2735.33 2756.58 2919.71 3108.25 3078.26 2909.44 2460.4 2095.86 1694.51 1651.88 1458.23 1252.65 982.81 860.94 837.01 760.96 683.52 728.9 766.66 702.49 569.68 430.39 434.41 471.74 407.39 298.9 203.01 191.36 186.79 143.82 154.69 144.8 132.62 129.9 105.86 118.61 88.18 59.33 49.02 55.17 37.97 22.45 21.75 15.97 13.1 10.18 10.11 8.61 8.94 7.62 4.1 5.73 4.73 1.92 1.29 0.53 0.16 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1972 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.16 0.44 1.06 2.37 4.91 9.7 18.71 35.59 65.91 115.36 187.99 287.94 427.21 626 896.95 1230.76 1609.35 2053.4 2580.61 3141.23 3693.49 4236.58 4799.2 5378.53 6021.9 6768.38 7543.65 8277.39 9015.76 9995.07 11391.85 13315.07 15884.43 18900.06 22294.48 24869.79 25649.14 26112.79 25940.04 24521.49 22107.74 19156.77 15535.47 11885.38 9097.56 7102.93 5463.89 4451.35 3614.59 3069.36 2955.11 2961.88 3078.28 3116.03 3170.23 2959.42 2716.01 2283.6 2014.45 1747.96 1462.16 1194.6 980.57 839.17 681.95 660.09 599.76 599.49 509.55 400.4 268.86 160.59 97.97 68.42 53.33 41.98 37.64 42.45 44.91 39.01 30.91 28.25 28.64 24.08 16.66 10.5 7.13 5.66 4.65 3.52 2.48 1.37 0.66 0.32 0.14 0.07 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1972 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 244.69 3859.98 4029.97 3702.01 3633.54 3484.14 3351.26 3352.09 3023.64 2747.66 9836.36 10606.38 8466.85 6917.92 5743.73 5336.8 5114.14 5614.76 6078.01 6965.19 6765.89 6290.75 5778.92 5117.08 4846.36 5026.41 6260.43 6829.34 5715.53 4407.23 3659.34 3034.35 2574.18 2008.84 1718.3 1468.69 1354.62 1214.45 1283.57 1327.52 1415.94 1492.05 1353.22 972.76 717.09 608.16 684.45 697.59 590.14 461.92 363.4 370.6 396.84 401.46 350.37 234.37 169.86 157.9 148.3 158.32 128.71 93.81 101.99 93.16 94.99 77.37 62.87 57.04 59.43 45.47 27.92 19.92 14.18 14.42 10.62 9.53 6.8 7.42 7.28 4.66 4.85 3.62 2.2 1.61 0.8 0.33 0.1 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1973 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.19 0.53 1.3 2.74 5.29 10.46 21.66 43.69 81.09 138.33 241.88 418.43 670.77 976.66 1313.44 1673.06 2056.09 2467.65 2910.71 3375.67 3871.11 4395.46 4878.8 5310.62 5878.86 6808.56 8038.16 9358.62 10555.43 11844.92 13555.47 15459.61 17496.38 19478.09 20246.44 19947.39 18954.39 17156.14 15377.33 12948.11 10263.03 7875.65 6116.97 4940.91 4154.35 3483.55 3266.89 3225.94 3031.63 3157.4 3490.07 3333.58 3308.14 3250.81 2913.94 2748.5 2561.88 2398.65 1704.75 1288.69 1067.49 1197.37 1056.19 948.36 810.58 731.34 762.66 706.23 705.03 640.3 463.38 316.56 224.73 192.93 169.67 144.25 129.59 129.04 124.35 89.79 87 69.85 55.8 32.54 11.69 2.55 0.3 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1973 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 527.83 2629.24 2679.68 2819.15 2482.13 2528.2 2488.39 2190.79 2250.57 2121.07 6472.48 8133.93 7486.39 8094.12 7543.1 6851.62 6043.55 5187.73 5028.17 4975.68 4772.83 4406.45 4759.52 4869.59 4924.09 4847.03 4948.83 4524.79 4384.19 4366.54 3930.92 3052.28 2531.09 2226.73 1952.88 1810.14 1433.14 1255.3 1068.61 1180.92 1047.92 1213.26 1128.86 880.84 667.68 529.36 438.01 391.9 336.86 385.46 421.53 388.02 304.5 210.78 202.83 220.68 212.86 180.63 132.87 82.54 67.68 169.39 240.74 200.57 160.28 133.1 93.45 84.71 65.27 49.99 40.83 34.26 19.12 12.81 9.47 6.78 6.13 5.1 4.48 3.94 4.19 4.33 3.21 2.85 2.25 1.68 1.01 0.27 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1974 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.14 0.43 1.2 2.93 6.21 11.88 21.5 37.9 65.33 107.6 172.45 272.66 427.19 643.91 916.05 1233.24 1591.63 1992.05 2440.34 2949.08 3568.43 4364.66 5318.66 6347.32 7445.36 8714.04 10243.55 12119.4 14526.47 17192.77 19295.58 20910.19 21963.05 21923.3 20949.8 19076.43 16380.85 13382.85 10344.41 7625.91 5711.98 4646.23 4025.14 3789.24 3620.52 3518.68 3560.58 3399.75 3202.52 3059.22 3148.03 3311.48 3654.22 3780.64 3822.47 3672.43 3380.44 3052.87 2688.89 2383.96 1955.63 1762.54 1265.84 908.84 600.58 415.92 346.41 290.04 218.75 145.95 88.99 52.57 38.81 35.65 31.19 25.27 24.36 26.02 25.21 22.07 18.22 17.24 20.76 21.98 18.18 12.37 8.72 6.87 6.06 5.29 4.89 5.14 3.89 2.46 1.5 0.85 0.51 0.27 0.13 0.06 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
