Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1968 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 293.11 1754.69 1516.81 1633.65 1637.76 1597.4 1597.64 1829.97 1695.15 1550.44 3553.25 4598.97 4388.5 4458.46 4578.69 4333.7 3984.9 3989.7 3405.51 2962.44 2739.25 2488.23 2359.53 2256.51 2271.47 2202.82 2307.53 2169.36 1875.79 1838.63 1797.69 1773.07 1908.6 1897.15 1679.15 1336.85 1182.07 1161.85 999.25 849.09 743.5 776.75 746.61 618.02 586.49 694.42 602.02 492.28 417.53 387.7 319.43 255.02 213.8 228.91 222.1 188.41 151.81 114.65 112.96 112.35 90.5 77.47 123.14 140.27 126.72 103 100.91 74.57 58.13 59.39 44.91 45.14 32.44 28.44 23.76 23.32 16.43 11.09 10.37 7.94 6.53 5.38 4.91 3.84 3.73 3.3 2.06 2.65 2.06 0.96 0.81 0.51 0.26 0.13 0.06 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1969 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.25 0.63 1.47 3.11 6.49 13.79 28.25 52.95 91.78 151.12 237.96 357.19 512.05 704.59 935.22 1202.65 1499.34 1815.67 2141.2 2470.23 2798.64 3127.92 3463.94 3821.49 4198.67 4555.46 4872.87 5134.03 5346.2 5533.31 5706.25 5861.74 5983.66 6041.69 5993.92 5884.41 5779.55 5666.29 5499.02 5320.34 5189.88 5116.02 5055.48 4950.56 4775.01 4528.92 4234.18 3940.71 3627 3288.42 2931.28 2558.1 2178.36 1810.92 1462.72 1172.49 962.54 809.45 686.16 580.61 488.99 407.93 335.46 273.74 222.68 181.29 149.73 125.32 103.51 83.82 67.35 53.68 42.06 31.63 22.3 13.36 5.95 1.91 0.44 0.07 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1969 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159.04 2251.43 2947.02 4095.41 4441.68 4848.02 4488.63 3890.02 3435.49 3947.71 5443.61 7270.16 6567.83 5791.99 5176.72 4749.92 4651.61 4714.36 4910.82 5770.49 5668.82 5236.47 5161.4 4598.66 4125.28 3845.14 3833.29 3741.33 3997.96 4019.88 3780.8 3628.2 3103.56 3015.82 3155.95 3137.48 2868.07 2300.72 1824.97 1647.93 1435.2 1123.63 802.04 715.66 656.28 624.02 576.49 580.78 457.15 379.72 328.86 312.73 251.13 183.36 154.36 166.93 158.95 133.35 119.57 97.84 101.11 156.23 164.98 133.96 111.21 94.38 84.15 64.51 62.96 44.52 33.89 30.55 22.25 26.02 18.6 14.71 12.28 13.45 8.72 4.6 4.97 3.87 3.38 2.73 2.78 2.18 2.31 2.07 1.04 1.59 1.22 0.41 0.32 0.16 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1970 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.07 0.22 0.61 1.48 3.23 6.71 14.74 31.66 61.36 107.45 176.66 278 415.44 584.78 777.75 985.12 1197.22 1400.89 1586.21 1761.16 1944.59 2154.57 2393 2655.53 2940.06 3260.08 3642.87 4095.86 4584.1 5078.66 5585.35 6153.3 6867.75 7797.25 8875.28 9883.37 10586.65 10904.66 10812.3 10377.58 9772.33 9016.44 8096.52 7038.37 6001.56 5103.69 4398.34 3899.5 3539.77 3232.47 2939.85 2653.3 2370.95 2111.67 1937.38 1856.4 1822.11 1774.76 1683.3 1554.71 1415.04 1299.81 1194.2 1078.64 941.17 796.83 671.73 566.98 478.39 400.21 333.26 275.45 229.18 192.53 162.29 133.8 105.69 74.05 39.76 15.08 3.66 0.47 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1970 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 218.13 1575.51 1749 1505 1654.49 1743.03 1831.71 1840.67 2107.18 1932.94 3925.59 4964.19 4644.26 4485.29 4581.07 4949.86 5337.73 5457.75 5845.29 5020 4336.93 3729.33 2969.81 2538.61 2228.8 2116.83 2035.29 2520.91 3166.78 3510.76 3584.03 3184.18 3104.55 3111.39 2916.31 2716.35 2244.99 1918.07 1826.61 1613.3 1389.47 1130.72 1016.78 1016.25 1066.92 1028.13 972.96 718.81 611.28 567.25 554.69 478.46 379.19 310.05 331.44 288.5 263.46 220.03 175.85 188.7 196.48 221.53 220.3 174.05 142.98 125.84 101.03 100.84 73.35 53.37 51.06 30.71 38.19 24.56 18.11 14.72 17.35 10.7 4.66 5.54 4.44 3.86 3.09 3.35 2.68 3.07 2.64 1 1.81 1.35 0.27 0.19 0.08 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1971 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.06 0.18 0.44 1 2.28 5.05 10.28 19.16 33.75 57.25 93.68 147.91 225.7 333.55 477.96 662.75 889.67 1159.74 1470.63 1814.65 2178.93 2558.35 2956.1 3389.9 3882.91 4408.27 4927.65 5409.76 5906.42 6460.56 7104.56 7850.05 8602.39 9265.17 9776.36 10133.71 10350.51 10478.53 10466.32 10225.65 9721.46 9085.33 8403.21 7679.68 6954.94 6321.94 5796.1 5294.82 4789.2 4259.29 3727.29 3192.07 2701.53 2237.57 1797.58 1411.92 1112.69 887.42 702.9 540.03 397.25 280.85 195.8 136.47 96.21 68.46 48.51 33.9 24.29 18.81 16.25 15.09 14.01 12.17 9.46 6.96 5.35 4.42 3.9 3.51 3.14 2.87 2.75 2.7 2.6 2.36 1.94 1.46 0.98 0.59 0.33 0.16 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1971 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153.6 2235.61 2862.72 3676.12 4307.98 3299.93 3287.15 3131.45 2981.62 3066.48 6183.96 9019.07 9915.41 9937.38 9601.83 8983.63 8481.19 8190.52 7261.2 6437.19 6392.42 5874.32 5267.01 4809.66 4337.5 4059.92 3945.54 3961.05 3661.93 3517.22 3006.17 2415.91 2111.04 1816.48 1817.07 2046.6 2428.37 2756.73 2487.97 2202.25 1992.41 1594.73 1251.09 1025.48 982.89 900.91 845.38 751.98 766.33 607.99 528.41 456.25 432.47 369.91 296.88 250.39 275.19 273.17 235.25 203.35 163.5 209.76 236.24 164.2 124.41 106.24 93.3 86.88 80.36 91.26 72.67 58.82 69.37 50.25 56.51 38.43 29.35 24.27 25.97 16.68 9 9.64 7.47 6.19 4.77 4.75 3.77 4.06 3.56 1.66 2.7 2.06 0.51 0.41 0.22 0.1 0.04 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1972 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.26 0.67 1.58 3.41 6.84 12.89 23.06 39.77 67.59 113.04 182.15 279.7 408.76 568.48 755.11 965.07 1193.08 1428.19 1660.46 1889.42 2124.38 2377.92 2662.45 2982.67 3331.99 3693.57 4033.6 4345.62 4637.68 4945.38 5283.92 5625.65 5938.64 6201.34 6417.09 6580.23 6665.68 6671.36 6624.66 6495.13 6294.14 6066.6 5847.72 5601.19 5330.79 5095.57 4899.46 4708.29 4474.5 4224.96 3951.86 3649.08 3301.05 2923.63 2544.74 2191.57 1908.37 1648.06 1388.73 1133.53 909.49 715.11 546.68 402.02 286.85 204.62 147.91 108.25 78.67 56.37 41.93 34.49 31.17 28.92 26.05 21.89 16.71 11.98 8.42 5.73 3.71 2.27 1.27 0.63 0.28 0.11 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1972 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 117.05 1695.38 2151.06 2418.96 2293.94 2623 2631.72 2590.83 2643.57 3238.29 5258.38 6396.32 6246.2 5645.99 5345.96 5479.93 5793.18 5743.23 5633.05 6303.32 5553.24 4731.12 3996.17 3300.46 2944.28 2880.43 3469.42 3677.33 3860.7 3572.84 3223.28 3207.7 2956.94 2746.28 2507.92 2166.83 1844.85 1483.82 1358.26 1504.28 1572.52 1504.49 1295.51 1114.99 945.58 876.76 809.79 765.7 579.43 463.98 384.17 352.53 298.75 254.26 248.34 284.1 262.71 217.53 191.92 159.64 162.46 147.42 123.02 110.7 94.26 85.2 78.41 71.81 78.08 64.68 51.33 51.01 41.75 56.89 39.02 26.93 20.1 21.47 14.55 8.7 8.02 6.07 5.42 4.97 4.44 3.02 3.7 3.28 1.65 2.41 1.84 0.61 0.49 0.27 0.12 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1973 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.2 0.55 1.3 2.81 5.83 12.62 26.48 50.56 88.25 145.8 232.3 354.24 511.92 699.57 907.41 1124.67 1342.07 1550.56 1750.04 1953.61 2178.43 2434.37 2715.86 3002.9 3281.85 3540.58 3790.98 4052.48 4321.83 4575.74 4779.15 4933.22 5073.48 5238.38 5409.51 5508.19 5484.22 5358.66 5158.59 4924.44 4711.26 4584.51 4518.37 4450.85 4367.23 4305.08 4174.26 3926.45 3647.66 3387.49 3115.03 2835.5 2563.24 2238.36 1924.7 1722.5 1683.26 1704.5 1672.68 1594.21 1523.81 1467.54 1392.34 1296.27 1172.72 1014.5 824.71 635.52 481.47 363.15 274.46 211.03 170.52 141.44 114.69 95.73 77.22 50.88 24.68 8.44 1.86 0.23 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1973 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 299.14 1588.87 1733.54 1505.4 1632.46 1653.95 1612.52 1571.76 1884.41 1807.21 3754.42 5068.54 4880.32 4849.45 4762.23 4660.26 4195.99 3740.96 3861.52 3522.8 3174.88 2991.07 2628.58 2341.93 2184.38 2281.23 2349.18 2859.28 3036.78 2936.59 2922.19 2461.85 2084.26 1932.42 1869.27 1832.25 1525.71 1295.38 1203.36 957.14 804.44 687.91 689.63 642.48 609.32 526.53 513.62 420.22 364.4 320.58 312.09 274.47 220.75 180.64 186.28 174.81 159.48 140.03 113.29 112.86 107.17 141.53 156.97 127.92 103.36 85.14 63.97 58.62 42.55 31.57 29.05 18.43 18.03 11.85 8.98 7.02 6.83 4.8 3.11 2.9 2.35 2.21 1.84 1.8 1.43 1.59 1.51 0.87 1.2 0.96 0.4 0.31 0.14 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1974 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.13 0.34 0.77 1.57 3.05 5.87 11.15 20.16 34.75 57.67 92.61 143.8 216.35 316.85 453.48 633.59 859.74 1129.03 1434.57 1772.11 2137.06 2523.84 2919.9 3290.71 3612.77 3881.84 4118.77 4353.27 4590.74 4809.6 4969.05 5058.69 5101.99 5102.88 5045.95 4958.02 4878.9 4808.39 4723.57 4658.98 4640.91 4656.32 4672.79 4679.42 4684.22 4638.7 4522.24 4349.63 4160.74 3937.3 3661.69 3316.11 2920.17 2498.37 2085.08 1737.31 1442.57 1178.48 933.02 722.58 548.07 406.26 293.77 210.02 152.69 112.7 82.51 59.29 43.06 33.32 28.31 25.41 22.84 19.7 15.72 11.94 9.45 7.97 7.08 6.28 5.55 5.11 4.93 4.79 4.61 4.32 3.69 2.81 1.88 1.14 0.64 0.32 0.14 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1974 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 313.63 2310.35 2894.36 4066.05 5393.63 5088.4 5272.87 5153.41 4854.58 4452.72 7629.28 9335.4 8794.59 7954.77 7481.82 7419.03 7280.18 7137.59 6308.96 5709.66 5857.85 5269.07 4582.68 3881.46 3081.66 2501.5 2030.23 1858.81 1722.86 1800.98 1581.9 1516.14 1517.47 1449.52 1430.16 1492.47 1703.43 2117.68 2050.71 1856.87 1687.03 1331.51 1049.55 999.88 1055.3 1003.59 907.98 780.4 790.67 642.58 545.99 498.3 478.09 395.49 269.96 187.86 172.15 151.74 131.34 121.12 111.77 123.99 132.77 118.04 102.8 86.36 75.01 75.41 71.2 76.42 66.31 57.72 59 42.41 46.69 32.43 25.25 22.45 27.16 17.72 9.78 10.39 8.2 6.79 5.25 5.18 3.97 4.24 3.71 1.67 2.71 2.09 0.53 0.42 0.23 0.1 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
