Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1968 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162.27 1028.21 1108.57 1215.18 1311.47 1262.25 1615.45 2069.85 2302.27 1966.81 4874.99 6670.2 6877.17 8151.24 10528.78 11072.44 10929.59 9514.45 8012.47 7183.12 6805.83 6781.03 6616.82 6314.39 6762.53 6058.66 5510.22 5071.58 4160.07 3951.3 4050.17 4167.67 4286.62 4602.93 4179.39 3904.68 4170.29 4171.52 4129.32 3772.99 3732.45 4523.11 4264.84 3139.79 2984.69 2996.97 2420.3 1770.78 1645.83 1543.05 1487.41 1424.83 1517.78 1249.89 1026 804.54 672.09 511.29 385.34 326.51 354.73 375.95 788.34 925.01 684.88 637.66 576.7 411.12 326.33 296.95 270.97 176.33 112.37 123.05 95.73 80.52 85.91 70.58 75.41 60.95 56.02 52.59 47.46 33.35 23.8 22.42 18.04 15.42 11.98 10.16 8.57 8.17 7.01 4.86 5.52 4.54 3.13 2.56 1.78 1.15 0.62 0.3 0.16 0.08 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1969 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.12 0.38 1.04 2.54 5.6 11.27 21.34 38.92 68.88 118.6 200.73 333.02 529.49 801.57 1153.35 1577.82 2091.37 2742.32 3579.65 4520.76 5445.65 6393.42 7293.05 8373.52 9860.32 11273.41 12375.93 13457.95 14033.87 14639.98 16061.54 16917.63 17274.07 17848.06 18101.63 18874.19 18864.65 17653.29 16470.62 15143.71 14238.09 13492.65 12303.55 11597.7 10816.19 9576.92 8585.94 7492.96 6158.1 5157.82 4436.21 4182.77 4122.1 3990.97 3995.17 3882.86 3754.63 3763.53 3759.91 3786.11 3918.18 4105.13 4230.09 4378.4 4105.21 3708.63 3236.59 2657.96 2348.49 2000.67 1744.09 1703.43 1532.83 1329.53 1226.09 1071.97 865.81 701.64 510.9 383.04 293.46 223.67 188.22 158.5 130.83 105.24 82.4 66.03 55.18 47.07 40.11 33.12 26.85 22 19.14 18.66 18.14 16.81 15.6 14.46 13.32 12.53 12.29 11.88 11.5 10.99 10.46 9.08 7.66 6.98 6.32 5.55 4.91 4.43 3.98 3.48 3.07 2.74 2.37 1.86 1.33 0.94 0.62 0.39 0.26 0.15 0.09 0.05 0.03 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1969 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 118.34 1847.42 2147.67 2688.18 3647.86 4064.5 4343.77 4122.41 3433.97 4310.1 8455.29 12926.62 12061.86 12233.02 10820.14 9885.69 10424.92 12849.55 14276.11 16288.85 17020.87 16334.82 16616.65 15560.64 14440.3 13210.54 12356.44 14081.8 14161.33 13774.32 12635.83 10057.3 8119.21 7667.14 8072.98 8118.73 8753.06 8136.19 6706.11 6304.49 5746.95 4232.13 2773.39 2444.99 2440.82 2225.8 2212.91 2220.81 1871.66 1554.14 1309.5 1223.7 1010.45 853.81 787.99 803.6 640.42 523.47 430.49 384.91 323.09 544.8 606.97 657 637.22 558.23 494.05 410.98 414.76 395.02 302.41 222.38 185.88 157.3 145.62 124.01 124.32 98.03 80.65 78.12 57.96 60.02 47.12 40.42 34.89 32.84 23.2 17.42 16.67 13.17 10.58 8.39 7.3 5.89 5.78 5.22 3.89 4.39 3.73 2.39 2.01 1.45 0.9 0.51 0.28 0.15 0.08 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1970 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.07 0.21 0.56 1.35 2.89 5.67 10.37 18.01 29.76 46.49 69.68 103.86 156.58 237.28 351.14 501.44 688.11 931.06 1283.86 1785.98 2341.4 2857.05 3488.45 4311.02 5348.73 7007.61 9277.12 11593.54 14206.49 16820.89 18678.94 20469.37 23257.5 25663.59 26312.26 25728.61 24073.27 22145.63 20596.88 20389.25 20218.32 18660.4 17312.75 15671.28 13313.88 11275.07 10188.04 9863.84 9024.09 7971.84 6736.85 5735.26 5241.12 5301.73 5607.13 5859.94 5843.9 5562.08 5186.93 4540.57 4123.97 3532.2 3036.58 2603.74 2106.13 1753.48 1463.84 1249.42 1170.78 1093.44 1065.7 1018.01 967.88 856.76 675.73 496.78 311.9 205.01 124.31 61.76 40.39 32.68 24.51 17.58 12.79 10.03 9.01 8.6 7.68 6.52 5.66 5.1 4.87 4.93 5.07 5.1 4.87 4.72 4.71 4.29 4.08 4.12 3.92 3.69 3.46 3.11 2.6 2.23 2 1.87 1.81 1.67 1.47 1.28 1.21 1.15 0.98 0.8 0.62 0.44 0.29 0.19 0.12 0.06 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1970 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107.01 771.69 869.25 792.6 908.09 1103.09 1383.88 1563.72 1467.13 1811.42 4334.43 6492.4 6471.04 7147.04 8787.89 10891.49 12237.57 15284.56 15575.05 14616.15 13650.63 11698.75 9528.26 8107.39 7590.4 7171.95 7347.53 9343.14 10488.33 10650.65 9554.26 8239.06 7948.22 7586.16 7556.58 7331.19 7363.37 6313.1 5865.49 6696.88 6870.34 6801.47 6347.88 6221.26 6117.16 5669.47 4871.83 4072.14 3309.15 2909.75 2581.04 2420.84 2201.1 2090 1903.82 1816.22 1504.78 1118.92 854.58 821.01 807.65 1156.39 1232.89 1198.78 1079.93 921.44 772.73 652.25 682.74 665.32 522.81 304.8 179.49 154.19 155.76 131.41 144.37 117.19 96.99 102.35 74.86 78.23 59.62 51.73 45.47 45.52 31.48 20.57 18.31 13.85 11.89 8.97 8.33 7.38 7.56 6.78 4.6 5.19 3.86 2.19 1.91 1.39 0.75 0.37 0.19 0.09 0.05 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1971 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.13 0.38 0.97 2.22 4.62 8.9 16.27 28.58 49.38 85.21 144.54 235.84 368.48 556.84 817.31 1186.29 1738.32 2439.1 3139.95 3844.26 4674.87 5562.43 6583.22 7789.08 8935.76 9936.67 10807.23 11542.51 12155.26 13253.52 14504.24 14870.96 15266.17 16151.47 16809.55 16695.27 16720.35 17247.82 17658.79 16960.93 16029.95 14534.47 13000.39 11831.2 11146.99 10250.33 8786.76 8018.85 7321.48 6678.37 6362.06 5826.12 5227.91 4813.89 4737.58 4672.17 4565.43 4435.57 4220.16 3998.84 3751.16 3460.26 3029.45 2543.68 2103.98 1648.53 1300.03 1072.89 918.84 875.38 886.18 877.49 853.29 756.27 630.88 526.76 414.19 342.72 317.2 297.76 269.99 256.08 239.19 208.67 184.1 160.25 143.96 131.91 117.06 102.3 91.79 82.03 72.1 62.09 54.94 50.38 45.64 41.62 36.95 33.6 29.62 25.88 22.69 19.02 16.64 13.76 10.55 8.71 7.28 5.93 5.09 4.69 4.29 3.81 3.39 3.01 2.73 2.33 1.89 1.55 1.18 0.82 0.54 0.33 0.2 0.12 0.07 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1971 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107.05 1829.25 2053.27 2431.24 2566.8 2456.65 2495.96 2689.29 2791.5 2733.96 7181.92 13517.78 16550.17 17037.27 19055.67 18446.92 17672.92 17624.82 18407.57 16862.59 15717.23 15478.07 14429.44 14223.59 14787.17 15018.51 15065.44 14948.39 15097.5 12052.09 8892.36 6714.75 5160.61 4289.13 4160.91 4766.27 5999.76 8009.88 8910.06 8849.48 8029.71 6306.96 5135.16 4736.34 4783.62 4696.03 4097.14 3607.92 3570.69 3053.24 2726.8 2353.66 2236.42 2041.34 1934.27 1752.66 1782.91 1501.31 1273.53 1021.76 866.44 884.11 771.93 589.44 644.17 671.82 619.71 558.91 521.74 598.19 579.73 380.66 305.27 259.99 220.67 205.58 170.14 170.14 129.2 102.37 107.33 82.83 89.61 64.93 53.41 47.84 51.22 37.11 25.1 24.35 19.02 15.51 11.9 10.99 8.68 8.6 7.63 4.63 5.97 4.79 2.3 1.99 1.31 0.78 0.47 0.29 0.17 0.1 0.05 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1972 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.07 0.21 0.54 1.26 2.78 5.67 10.59 18.5 30.79 49.52 77.59 119.54 179.72 260.88 367.61 507.81 693.08 934.62 1252.27 1667.04 2191.16 2851.71 3606.71 4400.83 5304.99 6504.06 8010.1 9814.62 12004 14427.14 16818.02 19244.22 21792.61 23750.58 25268.01 25859.84 25315.76 25209.09 24065.57 22221.99 20314.84 18830.68 17046.29 15581.19 13888.5 12389.75 11116.04 9791.24 8731.57 7720.24 6920.05 6205.51 6444.45 6147.24 6185.17 6359.21 6360.78 6596.24 6203.78 5534.29 4973.11 4527.97 4000.89 3472.82 2813.76 2256.14 1882.82 1656.74 1481.66 1418.5 1375.21 1290.24 1130.01 947.5 736.39 573.87 465 410.7 363.53 316.3 274.2 249.88 246.57 222.35 186.98 155.99 141.43 117.93 103.55 103.34 87.47 71.25 62.06 55.74 49.45 47.02 46.25 42.62 39.53 36.08 32.46 29.77 28.02 24.82 20.02 16.88 15.18 12.88 10.4 8.5 7.32 6.31 5.61 4.96 4.19 3.62 3.23 2.91 2.5 1.85 1.29 0.85 0.55 0.34 0.19 0.1 0.06 0.03 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1972 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87.52 1372.98 1677.76 1933.66 2346.01 2241.38 2837.18 3588.28 4265.22 4015.11 8795.23 11542.91 11483.43 10599.08 11165.27 11384.57 12064.42 12864.56 13557.12 13974.5 13177.71 12260.04 10042.81 8668.22 8801.8 8534.56 10252.75 11023.17 9802.17 8247.75 7103.8 6763.98 6393.08 6351.07 5530.67 4686.86 4247.76 3708.26 3656.18 4415.89 5429.72 6407.99 5900.01 4530.97 3617.32 2939.72 2607.81 2118 1790.29 1517.38 1442.99 1429.09 1503.02 1411.35 1350.58 1077.68 900.04 740.95 623.16 534.48 550.37 481.38 484.76 504.94 441.01 447.86 417.22 369.86 338.23 281.23 214.02 162.94 138.5 169.29 122.14 89.25 80.64 65.68 74.31 56.74 46.33 41.23 43.96 37.02 25.72 23.56 20.01 16.02 12.04 10.3 8.06 8.07 7.3 4.65 5.43 4.5 2.57 2.23 1.6 1.08 0.65 0.39 0.19 0.09 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1973 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.17 0.45 1.05 2.29 4.63 8.71 15.46 26.27 43.24 69.03 105.94 157.34 231.86 344.96 512.63 739.08 1011.1 1335.94 1742.56 2287.82 3013.87 3944.76 5038.87 6316.91 7924.65 9932.83 12621.96 15936.35 19241.98 21933.72 23971.82 25620.76 26894.18 27044.2 27708.31 28943.29 26599.34 24323.27 23106.11 19355.48 16757.13 15494.92 13586.62 12512.92 11931.18 10956.84 8660.41 7206.37 6644.16 7166.24 6836.03 6352.29 6431.08 5749.18 5925.45 5747.15 5694.87 5912.99 5620.54 5287.46 4809.21 4443.66 4147.38 3783.94 3414 3030.03 2599.4 1976.13 1981.67 2032.87 1894.77 1929.92 1736.98 1484.03 1182.09 892.07 635.17 442.22 321.79 193.98 150.8 127.05 94.35 77.02 62.14 51.46 45.47 37.44 31.19 25.3 20.18 17.37 16.99 17.62 18 17.12 16.08 15.16 13.87 12.68 11.02 10.19 9.14 8.18 7.07 5.56 4.82 3.98 3.2 3.02 3.1 2.93 2.66 2.55 2.23 1.83 1.46 1.05 0.73 0.41 0.23 0.13 0.06 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1973 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 185.24 954.67 937.85 966.45 1071.93 1286.9 1454.76 1381.48 1865.58 2344.29 4896.44 6771.26 7731.68 8956.72 9758.16 10072.97 10676.33 10203.44 10740.43 11212.69 10961.66 10246.88 9023.11 8224.99 7827.46 7556.82 8768.29 9673.87 9465.81 8783 7870.42 6465.32 5090.29 4764.23 4605.31 5196.63 5285.98 5103.62 4623.63 3314.33 2931.81 3122.76 3425.09 3298.03 2736.79 2183.12 1834.59 1520.06 1309.35 1182.96 1202.04 1093.5 978.39 815.6 833.66 727.66 671.35 580.87 521.21 396.38 304.52 697.74 961.03 909.45 799.6 668 505.77 450.46 400.18 315.37 281.23 197.04 126.11 102.12 82.22 82.1 73.05 66.63 62.61 51.71 53.76 47.14 41.18 33.62 29.97 24.81 21.51 18.93 14.23 11.34 9.05 7.97 6.57 6.57 5.93 4.52 4.8 3.68 2.63 2.19 1.34 0.74 0.39 0.19 0.1 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1974 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.13 0.34 0.81 1.76 3.5 6.52 11.75 21.08 37.62 66.12 113.61 190.05 310.12 493.24 765.01 1151.28 1659.43 2259.29 2940.49 3750.66 4732.2 5883.98 7145.92 8344.13 9419.94 10241.91 10677.57 10882.32 11150.5 11468.9 12068.07 12838.05 13665.7 15120.55 16516.07 17332.67 17854.46 18443.78 18552.37 18337.92 17856.09 17252.25 16774.16 15958.62 15169.06 14310.18 13544.51 12647.54 12880.19 12049.07 10413.83 9415.1 8424.17 8417 8468.96 8220.71 7773.96 7096.41 6217.42 5456.58 4533.68 3587.45 2843.99 2320.69 1853.29 1487.26 1207.28 1040.99 999.69 1057.3 1113.34 1112.72 1017.8 882.04 748.15 630.35 536.29 463.36 446.3 402.19 338.59 313.35 281.67 240.32 198.79 171.05 150.71 133.79 127.11 110.55 95.87 87.83 75.96 67.27 61.78 55.82 49.47 44.71 40.76 34.99 30.54 27.25 22.64 18.89 16.54 13.57 10.79 8.4 6.85 5.56 4.63 4.32 4.01 3.48 3.06 2.61 2.12 1.74 1.42 1.06 0.73 0.49 0.3 0.17 0.1 0.06 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
