Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
2009 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3525.69 12352.79 9026.38 4822.47 8192.16 12158.07 15269.5 17997.06 21869.02 16913.8 12038.01 6968.63 6114.96 6149.87 6347.66 8659.56 9270.29 8814.95 7337.71 8662.45 12179.83 14051.09 23098.07 25500.79 24829.98 21745.3 20248.06 16478.32 12044.47 7251.78 5006.22 2769.98 1998.17 1313.12 1228.69 891.1 741.86 647.3 652.79 462.48 502.95 423.47 322.62 512.07 212.37 245.4 185.39 151.3 234.78 114.35 263.04 340.84 140.87 107.14 174.06 346.29 66.84 100.83 85.3 67.64 32.29 26.01 25.05 8.72 8.39 13.45 3.51 3.47 2.29 1.34 0.55 0.27 0.09 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.1 0.23 0.5 0.99 1.81 3.1 4.97 7.62 11.17 15.94 22.1 29.79 38.13 47.32 58.67 77.74 125.86 264.4 617.58 1346.72 2603.1 4615.92 7321.4 10401.95 13118.61 14998.47 16482.4 17741.33 17798.93 16791.24 16627.34 17176.17 17072.91 16347.06 14789.91 13662.06 12245.46 10171.66 9305.72 8451.68 7115.22 6543.01 5847.05 5063.78 4960.22 4703.31 4184.32 4250.81 4786.86 5087.01 5013.37 4769.99 4380.02 4125.14 3452.39 2487.05 1637.82 1065.15 820.44 820.02 870.74 854.59 690.31 462.48 274.45 175.57 136.59 110.8 81.65 66.09 61.38 59.91 54.05 42.61 35.61 30.66 23.58 21.55 22.37 19.69 17.52 15.63 13.62 11.49 8.74 5.39 3.11 1.71 1.1 0.77 0.49 0.3 0.16 0.08 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3123.26 16078.49 18729.08 16402.53 5988.36 10208.89 16173.13 14937.85 14898.87 25191.84 23229.98 18407.33 17626.75 14811.15 12299.53 11403.99 8863.7 8452.86 7636.14 8339.6 7716.34 7615.44 9006.51 10299.04 10218.69 11327.54 14332.41 17671.91 19552.62 19585.68 16321.84 13740.92 10510.03 10152.64 7780.51 6693.26 6208.46 5767.29 4761.18 3995.95 3816.56 3658.3 4299.41 3345.13 2800 3254.21 3636.77 3542.42 2872.03 1795.16 1141.98 813.01 506.65 503.71 543.71 321.15 443.74 278.2 286.99 154.14 226.05 367.39 87.48 123.62 114.66 133.99 47.8 51.11 36.39 22.12 14.16 18.22 3.36 3.97 2.93 1.77 1.02 0.46 0.22 0.09 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0.15 0.54 1.56 3.76 8.02 15.44 27.29 45.23 72.24 113.07 172.67 259.82 390.37 592.46 904.81 1364.94 2010.83 2867.21 3925.23 5167.58 6536.92 7932.15 9195.47 10426.74 11496.43 12185.98 12653.4 13090.82 13317.46 13301.24 13426.16 13973.54 14422.45 14456.94 15279.35 17684.38 19271.2 18765.95 17432.26 14331.85 11352.74 9294.61 7872.28 8802.18 13082.11 18526.15 19850.43 16705.31 13076.62 12579.69 12661.14 10744.99 8250.28 7878 8787.28 8849.33 7229.08 4659.87 2880.01 2102.16 1574.64 1190.75 789.3 489.6 350.79 346.48 340.52 273.05 213.41 198.57 225.42 268.26 297.79 283.07 224.64 151.98 95.16 76.28 79.53 89.78 98.98 102.99 97.86 92.07 85.3 77.49 73.69 74.72 66.48 61.52 49.47 34.82 25.95 25.4 26.53 20.42 12.48 6.21 3.06 1.98 1.99 2.18 2.04 1.7 1.37 1.11 0.87 0.65 0.54 0.52 0.49 0.39 0.23 0.12 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3347.47 13226.04 13998.72 12835.31 14820.02 16348.29 13779.36 17677.53 21038.43 17459.39 24046.11 27784.13 27726.7 25089.48 25409.68 10433.08 4002.05 4310.2 15963.83 15817.98 14571.67 3929.45 1260.27 559.35 0 0 0 0 3327.7 3425.4 2467.21 2329.03 1744.75 1920.36 1476.46 1168.63 865.95 706.33 652.11 506.4 728.68 843.26 995.89 865.31 618.99 546.09 323.99 441.35 408.83 631.25 518.76 549.05 626.06 553.15 512.22 480.31 533.1 534.03 460.78 460.66 273.48 216.75 216.27 216.13 146.36 94.67 48.55 25.77 25.55 23 19.91 11.87 19.06 11.3 6.6 8.94 5.16 10.93 2.58 2.88 1.92 1.18 0.59 0.26 0.11 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2012 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0.25 1.3 4.99 14.94 37.88 84.45 168.98 308.62 517.94 810.17 1204.52 1718.89 2370.43 3155.69 4068.01 5077.88 6158.27 7308.1 8409.16 9363.88 10161.67 11019.37 12301.24 14447.66 18170.61 23636.21 30298.97 38371.37 46162.52 53601.75 61272.39 66842.26 70157.3 71284.91 66814.64 56333.05 42868.88 30383.69 20853.84 13956.39 10031.18 8279.71 6517.04 4815.98 3544.81 2612.67 2199.14 2074.9 2040.94 2211.86 2472.74 2827.68 2988.78 3081.11 2917.99 2712.62 2629.62 2509.73 2436.94 2307.85 2353.45 2453.12 2200.72 1870.01 1362.76 926.72 661.94 462.01 340.02 297.78 291.11 347.24 446.31 540.49 543.02 468.42 380.75 285.26 194.33 139.5 102.64 100.69 93.59 81.85 62.72 43.47 32.93 33.11 38.65 44.96 41.27 29.23 18.62 13.26 11.61 10.84 9.11 6.35 3.91 2.09 1.08 0.47 0.2 0.09 0.04 0.02 0.01 0.02 0.06 0.1 0.12 0.1 0.07 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2012 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3296.45 11941.3 6830.52 9207.93 15912.71 18895.05 20141.28 16301.36 11862.42 7934.97 6929.36 9417.25 8977.01 7736.15 9760.4 10172.77 10278.64 10583.96 11529.9 14809.46 16475.53 19276.05 18091.93 13896.93 12451.44 11588.65 10540.87 9444.59 5493.59 4032.09 3383.59 2570.76 2132.1 1922.23 1731.74 1244.74 1303.54 901.61 903.98 1592.3 653.5 501.78 801.62 1041.37 450.61 470.88 446.71 377.67 318.28 136.53 257 161.1 175.22 126.87 97.6 169.82 91.27 232.13 76.56 76.59 53.67 47.91 35.45 18.75 16.21 18.29 13.33 6.35 4.35 2.28 1.05 0.56 0.28 0.12 0.04 0.01 0.2 0.95 0.35 0.69 0.55 0.27 0.13 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2013 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.22 0.8 2.47 6.55 15.05 31.1 58.54 100.58 159.49 239.46 342.44 467.59 608.36 762.8 929.37 1121.14 1364.52 1690.74 2119.65 2663.61 3308.5 4080.09 4985.84 5989.02 7134.53 8363.35 9746.78 11294.58 13192.12 15357.95 17100.2 18489.78 19847.32 20145.04 19892.45 20092.51 19449.05 16843.88 13753.35 11813.24 10295.8 8281.55 6567.25 5323.61 4924.23 4690.45 4390.5 4345.17 4086.96 3754.06 3217.16 2604.39 2251.34 1934.33 1633.68 1599.74 1537.37 1338.35 1195.1 921.28 715.37 565.1 451.19 388.54 387.2 387.52 316.28 243.51 178.08 131.5 110.96 100.64 94.83 84.27 68.35 49.16 35.18 28.46 23.98 21.74 21.04 20.94 18.9 16.24 13.48 9.76 6.89 4.61 3.1 2.26 1.79 1.51 1.21 0.97 0.68 0.41 0.2 0.09 0.04 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2013 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 660.39 3272.15 3717.53 9500.76 26194.65 11502.21 15471.71 16534.96 14782.74 15438.99 15909.46 21861.54 28363.91 28687.94 26277.39 32285.43 32283.54 34801.25 32475.02 25965.59 18162.25 11973.78 8011.79 7502.98 5527.56 4611.58 3951.58 3720.02 2238.77 1954.51 1060.4 1163.72 1023.2 1386.75 1907.59 1290.78 1357.45 690.62 762.32 566.99 453.31 470.19 590.63 587.76 297.21 263.79 192.82 108.12 110.39 82.6 36.6 46.15 82.85 37.88 43.52 48.73 72.98 19.43 17.79 17.46 22.24 10.87 22.08 21.42 20.11 10.83 10.89 6.67 4.03 2.31 0.97 0.5 0.22 0.1 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0.42 3.85 0.38 0.83 0.69 0.42 0.23 0.12 0.06 1.26 5.24 0.44 0.92 0.76 0.46 0.25 0.13 0.07 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2014 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.06 0.33 1.34 4.38 12.22 30.18 66.65 131.44 234.71 391.7 619.67 934.61 1344.72 1835.45 2368.53 2921.17 3498.36 4121.36 4792.75 5510.04 6333.58 7361.95 8549.36 9813.2 11166.36 12909.14 15667.14 19611.21 24417.3 30221.57 35579.23 38910.43 40852.2 40068.28 37747.73 35293.38 30584.22 24126.62 18982.76 15605.16 13320.74 11360.85 9271.31 7752.03 6626.4 5953.08 5576.75 4994.24 4066.47 3087.66 2433.76 1993.03 1792.78 1852.01 1856.25 1803.5 1789.78 1649.89 1577.57 1566.93 1472.61 1300.02 1142.74 951.72 749.94 556.54 381.45 293.81 245.22 208.73 191.87 208.35 238.77 246.19 243.88 258.09 268.76 256.74 241.37 234.98 205.36 178.42 150.82 119.32 90.48 63.7 46.29 37.46 33.21 30.02 26.06 24.26 23.59 20.03 15.35 9.85 5.75 3.34 1.97 1.21 0.71 0.41 0.22 0.1 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2014 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 786.66 15925.34 23234.85 23447.24 26462.54 26224.65 25166.85 19183.19 19313.7 16280.2 16422.77 12290.81 10441.39 8691.6 6293.15 5972.45 5396.67 7370.62 8389.05 11324.36 13672.66 11677.71 11242.16 12134.14 10627.61 12034.37 10250.89 9641.89 8765.43 7087.99 5317.31 4002.34 3291.65 2616.06 2123.77 1862.12 1565.43 2153.27 1922.9 1339.36 1508.59 1949.37 820.65 1569.3 1274.07 1030.34 719.01 1011.3 457.91 409.86 427.8 317.91 218.48 208.66 228.61 213.58 151.12 277.18 155.01 295.2 137.58 200.92 163.53 80.72 133.76 48.7 40.43 31.69 19.95 10.81 5.21 2.54 1.05 0.43 0.16 0.05 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2015 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0.25 1.15 3.83 10.4 24.41 49.15 87.57 141.36 212.52 307.19 430.02 584.84 776.73 1011.41 1271.02 1529.16 1769.82 1975.87 2157 2316.06 2469.58 2591.36 2711.32 2861.45 3117.6 3475.46 3892.44 4286.35 4676.68 5238.44 6167.72 7662.58 9619.55 11810.34 13970.33 15812.36 16453.4 15328.56 12976.02 10057.7 7745.66 6413.33 5328.26 4336.88 3936.87 3850.03 3659.51 3370.15 2902.63 2380.71 2034.96 1763.75 1452.43 1145.14 962.42 897.55 848.9 727.12 613.52 501.54 359.14 236.63 155.86 103.3 65.53 41.29 27.44 19.57 14.9 12.14 10.01 7.79 5.85 4.59 3.67 2.83 2.07 1.63 1.61 1.75 1.57 1.09 0.6 0.28 0.11 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2015 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 606.15 6944.05 10560.63 10581.88 7956.97 7051.49 7312.8 9764.06 10366.29 5249.31 5264.1 4335.93 4148.2 4108.85 4515 4946.02 3633.46 3924.91 5255.59 4145.14 3148.42 3994.59 4369.77 2683.85 1979.33 1868.11 1412.78 1014.49 724.37 424.11 324.92 292.65 200.85 238.98 274.15 191.54 108.41 175.08 71.5 102.66 95.01 39.24 33.67 43.31 114.83 67.16 44.69 44.49 30.68 18.24 8.91 4.28 2.19 1.04 2.55 9.22 2.1 4.58 10.13 25.64 24.71 10.71 11.16 6.9 3.9 2.19 0.97 0.43 0.19 0.08 0.03 0.01 0 0 0 0 0 0 1.97 8.79 0.8 1.54 1.44 1.61 1.15 0.35 0.09 0.04 0.02 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
