Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
2009 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20053.96 71614.1 40951.54 23516.88 40015.22 61491.98 104654.77 155360.11 187862.39 169963.25 151823.98 94826.95 81990.56 112429.58 129946.97 159941.84 165546.48 137776.98 122216.06 151803.83 172587.86 155338.72 159932.89 158032.8 132496.22 103737.85 87680.2 66397.95 44263.97 25718.92 15146.95 8229.62 5491.3 3780.4 3454.62 3116.46 2549.56 2184.68 2156.05 1978.88 1966.08 2213.9 1423.61 1511.92 1287.37 842.49 734.29 585.07 682.14 337.02 507.64 665.84 580.64 223.17 334.03 458.92 186.15 261.58 157.51 130.06 90.45 54.58 37.88 22.71 28.23 20.14 20.88 7.81 6.68 4.39 2 1.02 0.38 0.13 0.05 0.02 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.11 0.42 1.33 3.56 8.27 17 31.37 52.76 82.79 121.46 170.43 230.46 305.61 395.13 513.57 688.96 983.1 1558.62 2813.43 5551.66 10931.76 20125.38 34664.02 53464.95 73735.69 90135.53 99791.7 106254.76 111093.94 108818.52 100789.95 98488.59 101327.37 101372.59 99061.88 92958.17 90639.08 86611.93 76883.62 75889.26 75589.03 70729.43 72007.62 69546.38 63330.44 63126.08 58152.5 47618.4 41832.05 38338.38 31620.71 24073.05 18228.01 13750.1 11183.45 8460.72 5652.16 3522.27 2205.74 1656.99 1656.62 1745.17 1598.63 1151.28 699.68 398 253.55 200.96 169.55 131.55 117.43 124.31 131.24 117.83 86.93 67.25 56.54 45.19 42.27 44.01 40.29 38.58 35.84 30.38 24.09 17.4 10.38 5.81 2.94 1.56 0.87 0.47 0.27 0.16 0.16 0.21 0.22 0.16 0.09 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33186.46 148986.27 115678.78 71524.33 33480.33 68638.92 105041.45 85660.59 96113.27 156036.72 134102.12 109042.67 123142.61 97467.36 97846.39 96798.01 65990.53 72388.91 65226.16 81389.26 79656.81 105343.71 116360.2 127274.82 133454.12 148140.27 181839.91 212111.75 194824.28 142198.86 88593.55 60466.13 42989.78 33897.68 24061.48 19211.01 14848.76 13782.98 10879.47 8576.47 8399.03 8137.6 8949.55 7035.44 5937.14 6858.69 7130.81 6386.88 4421.93 2639.1 1799.85 1233.78 830.86 924.81 1179.31 740.11 849.19 582.9 533.55 389.28 539.57 571.94 249.36 399.26 261.23 260.9 150.57 110.32 77.27 46.22 25.81 22.2 5.07 4.42 2.96 1.7 3.29 10.63 1.59 2.97 2.22 1.42 0.67 0.44 0.18 0.19 0.13 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.06 0.29 1.14 3.52 9.44 22.52 48.13 93.15 165.5 275.76 437.27 663.14 981.87 1439.05 2101.52 3061.07 4392.91 6178.87 8495.21 11348.97 14738.61 18538.78 22525.42 26443.75 30807.6 35449.8 39779.46 44339.03 49787.44 55283.46 60386.27 66481.79 75568.85 85584.74 94372.23 107897.45 130757.41 143963.06 138180.3 126087.72 104528.98 88370.52 81625.48 79094.38 88580.38 103959.27 113085.3 101766.38 84468.04 70703.52 62528.79 48338.18 31958.19 19687.9 14476.49 12865.43 11716.35 10277.08 8507.26 6880.71 5711.93 4308.73 3191.37 2135.27 1389.1 1012.84 939.49 925.17 884.93 852.2 790.23 764.43 776.36 748.2 610.55 435.48 301.02 223.86 209.8 189.1 166.63 154.34 143.34 126.12 119.11 119.91 117.08 113.89 113.3 98.37 87.69 66.69 45.26 32.91 30.6 31.21 25.55 18.95 13.61 10.32 7.48 5.95 5.38 5.13 4.79 3.82 2.56 1.41 0.63 0.25 0.09 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22909.07 75729.23 64392.81 88367.81 137461.98 123628.73 136508.22 180132.48 228779.33 223257.53 295067.19 311697.41 326525.25 251589.45 227589.86 175242.98 165830.59 146736.53 122851.05 88849.96 68682.63 53522.46 42892.33 26980.12 21542.36 21912.26 17514.63 15577.56 14100.54 9680.72 7732.74 6661.68 5625 5302.1 3975.36 3429.34 2695.92 3002.31 2323.84 2060.62 2549.94 2475.72 2358.42 1916.1 1424.53 1120.83 940.71 882.25 921.61 1050.61 754.2 765.49 767.47 874.92 716.8 793.11 804.17 877.93 655.57 642.83 395.72 288.08 272.32 275.02 213.43 209.5 118.41 82.92 76.8 62.64 73.43 53.42 24.52 21.27 13.84 7.42 3.39 1.37 0.5 0.17 0.13 0.08 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2012 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0.29 1.56 6.21 19.46 51.96 122.28 258.73 501.29 896.41 1501.58 2394.17 3655.75 5364.05 7533.82 10153.18 13136.98 16417.77 20038.46 23774.8 27422.31 30926.8 35087.27 41350.57 51816.55 69456.94 94546.75 123551.37 155541.98 184153.58 212698.69 248596.25 285014.91 320465.16 351471.59 355521.03 321224.38 258647.84 192464.48 138407.34 97145.33 72898.62 62728.04 52862.59 44033.34 38270.47 33450.2 31536.59 30019.34 27433.48 26337.82 25262.56 24616.57 22252.91 19566.58 15710.85 12235.04 9942.42 7973.89 6588.31 5392.51 4830.98 4544.06 3840.71 3170.71 2292.13 1561.9 1129.21 821.44 648.51 598.66 574.39 626.75 730.27 840.43 836.77 727.26 595.04 453.86 326.02 252.35 187.7 165.38 132.3 104.8 77.6 54.91 42.75 41.58 45.32 49.39 43.52 30.61 19.79 14.1 11.75 10.24 8.15 5.47 3.3 1.74 0.95 0.5 0.31 0.21 0.13 0.07 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2012 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29814.23 104309.16 47019.51 73583.98 106512.79 148464.09 151323.28 134660.28 113255.95 92431.61 75400.91 117064.5 146628.14 118941.54 136476.38 129788.57 124387.67 104040.13 108560.67 102169.16 88543.17 78826.44 69687.45 52163.31 38688.32 28741.42 21627.42 16738.47 10220.93 7278.79 6095.73 4512.26 3607.52 3246.29 3196.75 2644.62 2659.2 1764.2 1793.74 2248.76 1004.79 884.7 1220.57 1554.28 682.96 801.41 839.17 679.09 523.46 242.16 374.81 254.53 234.52 185.97 133.59 199.26 111.48 244.91 90.92 100.09 56.99 50.02 35.96 19.18 15.99 17.34 12.39 5.78 4.48 4.5 1.24 1.09 0.75 0.45 0.21 0.08 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2013 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.1 0.45 1.79 6 17 42.03 94.24 193.25 363.54 635.29 1044.88 1611.31 2337.85 3212.5 4257.01 5478.91 6934.92 8752 11067.22 13890.29 17120.63 20473.75 23932.49 27408.28 30636.37 33932.44 37170.68 40840.96 45188.21 51185.08 59009.59 66850.11 76123.69 90205.12 105344.69 121981.26 143316.81 158001.94 151452.94 132844.83 120833.82 112195.54 96405.7 79610.71 63503.52 53350.96 42635.41 32390.7 26447.83 21068.25 16938.63 13085.03 9602.81 7468.73 5746.15 4389.07 3967.41 3588.6 3002.67 2625.23 2012.43 1575.12 1256.53 1000.07 844.21 830.28 829.5 689.87 550.49 416.19 307.16 242.57 193.73 161.28 133.15 107.32 82.15 64.1 54.92 46.69 40.91 37.35 35.19 30.06 23.93 17.78 11.51 7.3 4.45 2.86 2.08 1.6 1.25 0.93 0.7 0.47 0.28 0.16 0.14 0.15 0.13 0.09 0.05 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2013 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7461.85 31979.17 37021.84 110297.52 253895.8 110937.52 187036.98 223069.97 144388.61 154437.03 170986.92 279371.72 388365.44 373683.97 332604 326838.22 286082.09 260837.31 208995.59 138453.53 83561.94 50698.84 28775.92 22618.4 15234.99 11178.74 11312.37 7660.02 5259.93 4156.02 3134.94 2743.59 2463.83 3183.98 3008.71 4461.77 2222.77 2029.2 1963.66 1385.77 1190.61 986.67 1056.54 969.2 597.81 461.45 388.76 230.69 197.5 168.63 84.79 93.5 138.59 80.91 65.11 75.04 83.68 27.89 21.42 18.58 22.24 19.44 18.5 18.92 17.45 9.56 9.02 5.31 3.12 4.17 11.31 2.24 3.98 3.14 1.72 0.88 0.38 0.18 0.07 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2014 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.07 0.38 1.6 5.36 15.56 40.17 91.97 187.13 344.46 591.97 960.85 1476.63 2156.27 2995.91 3964.26 5063.38 6339.83 7851.13 9603.73 11611.9 14032.26 17075.94 20571.34 24343.69 28505.78 33740.39 41619.54 53103.3 68596.43 90501.19 116622.91 141906.62 166989.64 183316.41 192372.36 197866.75 185074.12 156758.23 134448.11 125911.29 131001.3 141353.67 141081.44 134282.02 120097.37 105365.33 92213.27 75514.91 56250.21 39771.63 30039.73 23899.65 20204.47 18256.53 15290.98 12036.35 9279.56 6561.78 5017.62 4272.63 3621.31 2890.12 2258.48 1664.65 1176.55 804.64 525.64 406.63 361.11 334.08 320.18 338.67 360.88 349.78 340.7 361.18 368.43 331.91 290.16 264.42 217.82 179.25 145.22 112.69 86.81 64.08 49.97 43.64 40.46 36 29.46 25.58 23.4 18.88 13.94 8.78 5.2 3.15 1.92 1.2 0.72 0.44 0.27 0.14 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2014 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10654.43 127384.91 185357.61 224819.8 313845.09 437585.5 468142.91 378180.47 327718.53 308091.56 263771.56 186495.83 146602.2 113476.42 82822.01 78468.55 72179.59 90177.12 101927.99 115452.07 93522.16 74512.4 62574.77 53541.95 44040.5 37365.59 28671.97 23911.99 18801.31 13984.74 9218.83 6609.89 4582.12 3747.99 3318.41 3216.67 2771.92 2983.68 2695.47 2080.05 2409.8 2837.67 1089.91 1949.32 1399.09 1175 848.56 900.05 488.63 490.1 450.95 354.95 260.27 289.81 279.67 268.58 171.82 291.2 217.21 284.41 150.12 220.97 178.66 90.32 149.95 69.59 47.22 41.39 36.44 15.13 9.39 5.46 2.66 1.24 0.49 0.19 0.07 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2015 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.11 0.81 3.82 13.04 36.32 88.98 190.4 363.15 629.64 1021.57 1598.77 2424.67 3570.74 5123.23 7164.46 9581.93 12146.67 14671.97 16931.92 18919 20579.9 21995.46 22883.31 23508.9 24257.13 25989.18 29025.21 33555.21 39438.64 47263.93 58895.1 75887.84 98536.37 123161.75 146850.73 168472.31 186723.19 192443.14 179404.69 153783.41 122717.77 99231.27 87811.02 78115.01 67294.77 63438.51 63154.43 60548.38 56096.14 48281.35 38650.41 31078.6 24476.45 17833.2 12150.46 8690.3 6803.98 5372.12 3899.34 2879.45 2121.53 1393.64 847.19 514.51 314.64 183.87 105.02 60.53 35.11 20.76 13.35 9.35 6.71 5.05 4.39 4.21 3.95 3.37 2.72 2.19 1.81 1.34 0.82 0.42 0.18 0.07 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2015 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9856.93 108898.43 149301.48 150142.48 131800.39 123119.99 124731.28 165876.86 157620.84 98838.73 93404.91 80916.97 75512.16 69385.29 70450.66 57934.23 52050.55 48865.3 37960.91 35782.04 22529.64 22798.91 19946.52 13259.8 9910.57 7417.86 5324.43 3630.32 2394.21 1484.96 846.8 691.51 399.88 332.95 331.21 205.06 107.79 163.13 79.45 167.13 163.73 106.5 67 75.56 127.51 72.53 45.2 41.37 27.53 15.96 7.64 3.61 1.81 0.85 2.33 8.61 2.76 8 10.28 25.68 23.27 10.03 9.71 5.81 3.2 1.74 0.75 0.32 0.14 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
